,gid,name,lat,lon,f_class,f_code,country,state,county,state_county
413,4249472,Sangamon County,39.75817,-89.6589,A,ADM2,US,IL,167,IL_167
391,4241704,Jacksonville,39.73394,-90.22901,P,PPLA2,US,IL,137,IL_137
1812,4905791,Petersburg,40.01172,-89.84817,P,PPLA2,US,IL,129,IL_129
424,4253268,Winchester,39.62977,-90.45624,P,PPLA2,US,IL,171,IL_171
1817,4908321,Rushville,40.12116,-90.56318,P,PPLA2,US,IL,169,IL_169
409,4247060,Pittsfield,39.60783,-90.80513,P,PPLA2,US,IL,149,IL_149
822,4400423,New London,39.58532,-91.40098,P,PPLA2,US,MO,173,MO_173
828,4402452,Paris,39.48087,-92.00128,P,PPLA2,US,MO,137,MO_137
818,4398894,Montgomery City,38.97754000000001,-91.50488,P,PPLA2,US,MO,139,MO_139
848,4412089,Troy,38.97949000000001,-90.9807,P,PPLA2,US,MO,113,MO_113
766,4378070,Bowling Green,39.34199,-91.19514,P,PPLA2,US,MO,163,MO_163
855,4413598,Warrenton,38.81144000000001,-91.14154,P,PPLA2,US,MO,219,MO_219
388,4240209,Hardin,39.15671,-90.6179,P,PPLA2,US,IL,13,IL_013
837,4406831,Saint Charles,38.78394,-90.48123,P,PPLA2,US,MO,183,MO_183
378,4235288,Carrollton,39.30227,-90.40706,P,PPLA2,US,IL,61,IL_061
375,4235211,Carlinville,39.27977,-89.88176999999997,P,PPLA2,US,IL,117,IL_117
382,4237717,Edwardsville,38.81144000000001,-89.95316,P,PPLA2,US,IL,119,IL_119
392,4241822,Jerseyville,39.12005,-90.32845,P,PPLA2,US,IL,83,IL_083
778,4381478,Clayton,38.64255,-90.32373,P,PPLA2,US,MO,189,MO_189
839,4407066,St. Louis,38.62727,-90.19789,P,PPLA2,US,MO,510,MO_510
373,4233813,Belleville,38.52005,-89.98399,P,PPLA2,US,IL,163,IL_163
850,4412454,Union,38.45005,-91.00848,P,PPLA2,US,MO,71,MO_071
834,4404348,Potosi,37.93644000000001,-90.78791,P,PPLA2,US,MO,221,MO_221
798,4390705,Hillsboro,38.23228,-90.5629,P,PPLA2,US,MO,99,MO_099
784,4386289,Farmington,37.78088,-90.42179,P,PPLA2,US,MO,187,MO_187
829,4402998,Perryville,37.72422,-89.86121999999997,P,PPLA2,US,MO,157,MO_157
840,4407295,Sainte Genevieve County,37.8944,-90.19442,A,ADM2,US,MO,186,MO_186
380,4235724,Chester,37.91366,-89.82205,P,PPLA2,US,IL,157,IL_157
423,4252548,Waterloo,38.33589,-90.14983,P,PPLA2,US,IL,133,IL_133
408,4246983,Pinckneyville,38.08033,-89.38203,P,PPLA2,US,IL,145,IL_145
396,4243899,Marion,37.73061,-88.93313,P,PPLA2,US,IL,199,IL_199
404,4245336,Murphysboro,37.7645,-89.33509000000002,P,PPLA2,US,IL,77,IL_077
403,4245152,Mount Vernon,38.31727,-88.90312,P,PPLA2,US,IL,81,IL_081
405,4245376,Nashville,38.34366,-89.38064,P,PPLA2,US,IL,189,IL_189
372,4233586,Benton,37.99672,-88.92007,P,PPLA2,US,IL,55,IL_055
376,4235229,Carlyle,38.61033,-89.37258,P,PPLA2,US,IL,27,IL_027
412,4249286,Salem,38.62699,-88.94561999999998,P,PPLA2,US,IL,121,IL_121
390,4240782,Hillsboro,39.16128,-89.4954,P,PPLA2,US,IL,135,IL_135
387,4239867,Greenville,38.89227,-89.41314,P,PPLA2,US,IL,5,IL_005
415,4249857,Shelbyville,39.40643,-88.79007,P,PPLA2,US,IL,173,IL_173
420,4251917,Vandalia,38.9606,-89.09368,P,PPLA2,US,IL,51,IL_051
416,4250862,Sullivan,39.59948,-88.60784,P,PPLA2,US,IL,139,IL_139
1802,4902567,Monticello,40.02781,-88.5734,P,PPLA2,US,IL,147,IL_147
417,4251141,Taylorville,39.54894,-89.29453000000002,P,PPLA2,US,IL,21,IL_021
1799,4899822,Lincoln,40.14838,-89.36482,P,PPLA2,US,IL,107,IL_107
1785,4888217,Clinton,40.15365,-88.96453000000002,P,PPLA2,US,IL,39,IL_039
381,4236895,Decatur,39.84031,-88.9548,P,PPLA2,US,IL,115,IL_115
1781,4885164,Bloomington,40.4842,-88.99369,P,PPLA2,US,IL,113,IL_113
1797,4898920,Lacon,41.02476,-89.4112,P,PPLA2,US,IL,123,IL_123
1788,4891310,Eureka,40.72143,-89.27286,P,PPLA2,US,IL,203,IL_203
1794,4895580,Hennepin,41.2542,-89.34231,P,PPLA2,US,IL,155,IL_155
1814,4906818,Princeton,41.36809,-89.46481,P,PPLA2,US,IL,11,IL_011
1808,4905006,Ottawa,41.34559,-88.84258,P,PPLA2,US,IL,99,IL_099
1813,4906438,Pontiac,40.88087,-88.62978000000003,P,PPLA2,US,IL,105,IL_105
1803,4902706,Morris,41.35725,-88.42118,P,PPLA2,US,IL,63,IL_063
1825,4917298,Yorkville,41.64114,-88.44729,P,PPLA2,US,IL,93,IL_093
1795,4898015,Joliet,41.52519,-88.0834,P,PPLA2,US,IL,197,IL_197
1784,4887398,Chicago,41.85003,-87.65005,P,PPLA2,US,IL,31,IL_031
1823,4916288,Wheaton,41.86614,-88.10701,P,PPLA2,US,IL,43,IL_043
1822,4915734,Waukegan,42.36363,-87.84479,P,PPLA2,US,IL,97,IL_097
1792,4893591,Geneva,41.88753,-88.30535,P,PPLA2,US,IL,89,IL_089
1824,4917123,Woodstock,42.31474,-88.4487,P,PPLA2,US,IL,111,IL_111
1818,4913110,Sycamore,41.98892,-88.68675,P,PPLA2,US,IL,37,IL_037
1816,4907959,Rockford,42.27113,-89.094,P,PPLA2,US,IL,201,IL_201
1780,4884453,Belvidere,42.26391,-88.84427,P,PPLA2,US,IL,7,IL_007
1807,4904898,Oregon,42.01475,-89.33233,P,PPLA2,US,IL,141,IL_141
1787,4889959,Dixon,41.83892,-89.47955,P,PPLA2,US,IL,103,IL_103
1789,4893171,Freeport,42.29669000000001,-89.62123000000003,P,PPLA2,US,IL,177,IL_177
1699,4852022,Clinton,41.84447,-90.18874,P,PPLA2,US,IA,45,IA_045
1804,4902724,Morrison,41.80975,-89.96512,P,PPLA2,US,IL,195,IL_195
1805,4902883,Mount Carroll,42.09502,-89.97818000000002,P,PPLA2,US,IL,15,IL_015
1736,4866164,Maquoketa,42.06891,-90.66569,P,PPLA2,US,IA,97,IA_097
1768,4878643,Tipton,41.76974000000001,-91.12793,P,PPLA2,US,IA,31,IA_031
1684,4846880,Anamosa,42.10834000000001,-91.28516,P,PPLA2,US,IA,105,IA_105
1727,4862034,Iowa City,41.66113,-91.53017,P,PPLA2,US,IA,103,IA_103
1692,4850751,Cedar Rapids,42.00833,-91.64407,P,PPLA2,US,IA,113,IA_113
1770,4880268,Vinton,42.16861,-92.02351,P,PPLA2,US,IA,11,IA_011
1737,4866236,Marengo,41.79806,-92.07074,P,PPLA2,US,IA,95,IA_095
1735,4865996,Manchester,42.48415,-91.45543,P,PPLA2,US,IA,55,IA_055
2484,5268002,Prairie du Chien,43.05165,-91.14124,P,PPLA2,US,WI,23,WI_023
1709,4854529,Dubuque,42.50056,-90.66457,P,PPLA2,US,IA,61,IA_061
1790,4893384,Galena,42.41667,-90.42902,P,PPLA2,US,IL,85,IL_085
2445,5250121,Darlington,42.68306,-90.11763,P,PPLA2,US,WI,65,WI_065
2476,5263331,Monroe,42.60112,-89.63845,P,PPLA2,US,WI,45,WI_045
2444,5250074,Dane County,43.06735,-89.41832,A,ADM2,US,WI,25,WI_025
2462,5257784,Jefferson,43.00556,-88.80733000000002,P,PPLA2,US,WI,55,WI_055
2461,5257754,Janesville,42.68279,-89.01872,P,PPLA2,US,WI,105,WI_105
2451,5251729,Elkhorn,42.67279,-88.54454,P,PPLA2,US,WI,127,WI_127
2475,5263045,Milwaukee,43.0389,-87.90647,P,PPLA2,US,WI,79,WI_079
2498,5278052,Waukesha,43.01168,-88.23148,P,PPLA2,US,WI,133,WI_133
2464,5258393,Kenosha,42.58474,-87.82119,P,PPLA2,US,WI,59,WI_059
2485,5268249,Racine,42.72613,-87.78285,P,PPLA2,US,WI,101,WI_101
2482,5267776,Port Washington,43.38722,-87.87564,P,PPLA2,US,WI,89,WI_089
2502,5278422,West Bend,43.42528,-88.18343,P,PPLA2,US,WI,131,WI_131
2441,5248469,Chilton,44.02888,-88.16288,P,PPLA2,US,WI,15,WI_015
2470,5261585,Manitowoc,44.08861,-87.65758000000002,P,PPLA2,US,WI,71,WI_071
2489,5272893,Sheboygan,43.75083,-87.71453000000002,P,PPLA2,US,WI,117,WI_117
2466,5258490,Kewaunee,44.45833,-87.50314,P,PPLA2,US,WI,61,WI_061
2456,5254962,Green Bay,44.51916,-88.01983,P,PPLA2,US,WI,9,WI_009
2471,5261852,Marinette,45.09998,-87.63065999999998,P,PPLA2,US,WI,75,WI_075
1950,5001669,Menominee,45.10776,-87.61426999999998,P,PPLA2,US,MI,109,MI_109
2494,5274867,Sturgeon Bay,44.83416,-87.37704000000002,P,PPLA2,US,WI,29,WI_029
2479,5265515,Oconto,44.88721,-87.86455,P,PPLA2,US,WI,83,WI_083
2465,5258448,Keshena,44.88387,-88.63372,P,PPLA2,US,WI,78,WI_078
2488,5272873,Shawano,44.78221,-88.60899,P,PPLA2,US,WI,115,WI_115
2434,5244010,Antigo,45.14025,-89.15234,P,PPLA2,US,WI,67,WI_067
2493,5274644,Stevens Point,44.52358,-89.57455999999998,P,PPLA2,US,WI,97,WI_097
2504,5279436,Wisconsin Rapids,44.38358,-89.81735,P,PPLA2,US,WI,141,WI_141
2455,5253884,Friendship,43.97053,-89.81679,P,PPLA2,US,WI,1,WI_001
2472,5262113,Mauston,43.79719,-90.07735,P,PPLA2,US,WI,57,WI_057
2501,5278148,Wautoma,44.0747,-89.2879,P,PPLA2,US,WI,137,WI_137
2477,5263366,Montello,43.79137,-89.31984,P,PPLA2,US,WI,77,WI_077
2457,5255004,Green Lake,43.84415,-88.96011,P,PPLA2,US,WI,47,WI_047
2499,5278083,Waupaca,44.35803,-89.08595,P,PPLA2,US,WI,135,WI_135
2435,5244080,Appleton,44.26193,-88.41538,P,PPLA2,US,WI,87,WI_087
2454,5253352,Fond du Lac,43.775,-88.43883000000002,P,PPLA2,US,WI,39,WI_039
2480,5265838,Oshkosh,44.02471,-88.54261,P,PPLA2,US,WI,139,WI_139
2463,5258190,Juneau,43.40555,-88.7051,P,PPLA2,US,WI,27,WI_027
2483,5267785,Portage,43.53915,-89.46262,P,PPLA2,US,WI,21,WI_021
2438,5244638,Baraboo,43.47109,-89.74429,P,PPLA2,US,WI,111,WI_111
2446,5250703,Dodgeville,42.96027,-90.13012,P,PPLA2,US,WI,49,WI_049
2487,5268850,Richland Center,43.33471,-90.38679,P,PPLA2,US,WI,103,WI_103
2469,5259448,Lancaster,42.84749,-90.71068,P,PPLA2,US,WI,43,WI_043
1711,4855341,Elkader,42.85387,-91.40542,P,PPLA2,US,IA,43,IA_043
1774,4880997,Waukon,43.26942,-91.4757,P,PPLA2,US,IA,5,IA_005
1703,4853059,Cresco,43.38136,-92.11405,P,PPLA2,US,IA,89,IA_089
1777,4881551,West Union,42.96276,-91.80822,P,PPLA2,US,IA,65,IA_065
1707,4853608,Decorah,43.30331,-91.78571,P,PPLA2,US,IA,191,IA_191
1775,4881024,Waverly,42.72581,-92.47546,P,PPLA2,US,IA,17,IA_017
1745,4868686,New Hampton,43.05914,-92.31768,P,PPLA2,US,IA,37,IA_037
1725,4861620,Independence,42.4686,-91.88934,P,PPLA2,US,IA,19,IA_019
1773,4880889,Waterloo,42.49276,-92.34296,P,PPLA2,US,IA,13,IA_013
1769,4878703,Toledo,41.99555,-92.57686,P,PPLA2,US,IA,171,IA_171
1710,4855218,Eldora,42.36082,-93.09965,P,PPLA2,US,IA,83,IA_083
1720,4859430,Grundy Center,42.36165,-92.76853,P,PPLA2,US,IA,75,IA_075
1695,4851163,Charles City,43.06636,-92.67241,P,PPLA2,US,IA,67,IA_067
1722,4859658,Hampton,42.74192,-93.20242,P,PPLA2,US,IA,69,IA_069
1739,4866445,Mason City,43.15357,-93.20104,P,PPLA2,US,IA,33,IA_033
1683,4846691,Allison,42.75275,-92.79519,P,PPLA2,US,IA,23,IA_023
1750,4870184,Osage,43.28414,-92.81103,P,PPLA2,US,IA,131,IA_131
1747,4869369,Northwood,43.44412,-93.22104,P,PPLA2,US,IA,195,IA_195
1715,4857406,Forest City,43.26246,-93.63716,P,PPLA2,US,IA,189,IA_189
1717,4858117,Garner,43.10246,-93.60188,P,PPLA2,US,IA,81,IA_081
1698,4851785,Clarion,42.73164000000001,-93.73299,P,PPLA2,US,IA,197,IA_197
1705,4853296,Dakota City,42.72219000000001,-94.19718,P,PPLA2,US,IA,91,IA_091
1682,4846602,Algona,43.06997,-94.23302,P,PPLA2,US,IA,109,IA_109
1716,4857486,Fort Dodge,42.49747,-94.16802,P,PPLA2,US,IA,187,IA_187
1776,4881096,Webster City,42.46942,-93.81605,P,PPLA2,US,IA,79,IA_079
1759,4873426,Rockwell City,42.39526,-94.63387,P,PPLA2,US,IA,25,IA_025
1712,4855595,Emmetsburg,43.11274,-94.68304,P,PPLA2,US,IA,147,IA_147
1754,4871727,Pocahontas,42.73553,-94.66915,P,PPLA2,US,IA,151,IA_151
1765,4877138,Spencer,43.14136,-95.14444,P,PPLA2,US,IA,41,IA_041
1767,4877655,Storm Lake,42.64109000000001,-95.20972,P,PPLA2,US,IA,21,IA_021
1760,4873884,Sac City,42.4222,-94.98971,P,PPLA2,US,IA,161,IA_161
1724,4861464,Ida Grove,42.34499,-95.47167,P,PPLA2,US,IA,93,IA_093
2167,5080113,Tekamah,41.77832,-96.22113,P,PPLA2,US,NE,21,NE_021
1734,4865287,Logan,41.64305,-95.7889,P,PPLA2,US,IA,85,IA_085
1748,4870003,Onawa,42.02665,-96.09724,P,PPLA2,US,IA,133,IA_133
2116,5064236,Blair,41.54444,-96.12502,P,PPLA2,US,NE,177,NE_177
2131,5068725,Fremont,41.43333,-96.49808,P,PPLA2,US,NE,53,NE_053
2161,5078641,Schuyler,41.44723,-97.05948,P,PPLA2,US,NE,37,NE_037
2162,5078792,Seward,40.90695,-97.09892,P,PPLA2,US,NE,159,NE_159
2126,5066700,David City,41.25279000000001,-97.13004,P,PPLA2,US,NE,23,NE_023
2141,5071741,Lancaster County,40.78417,-96.68776,A,ADM2,US,NE,109,NE_109
2168,5081245,Wahoo,41.21139,-96.6203,P,PPLA2,US,NE,155,NE_155
2150,5074472,Omaha,41.25626,-95.94043,P,PPLA2,US,NE,55,NE_055
1702,4852832,Council Bluffs,41.26194,-95.86083,P,PPLA2,US,IA,155,IA_155
2153,5074792,Papillion,41.15444,-96.04224,P,PPLA2,US,NE,153,NE_153
1761,4876353,Sidney,40.74833,-95.6475,P,PPLA2,US,IA,71,IA_071
1718,4858479,Glenwood,41.04694,-95.74251,P,PPLA2,US,IA,129,IA_129
2146,5073661,Nebraska City,40.67667,-95.85917,P,PPLA2,US,NE,131,NE_131
2157,5075348,Plattsmouth,41.01139000000001,-95.88223,P,PPLA2,US,NE,25,NE_025
2110,5063318,Auburn,40.39278,-95.83889,P,PPLA2,US,NE,127,NE_127
2166,5080098,Tecumseh,40.36667,-96.19612,P,PPLA2,US,NE,97,NE_097
2077,5057058,Rock Port,40.41111,-95.51693,P,PPLA2,US,MO,5,MO_005
500,4272873,Hiawatha,39.8525,-95.53582,P,PPLA2,US,KS,13,KS_013
542,4279170,Seneca,39.83416,-96.06417,P,PPLA2,US,KS,131,KS_131
2154,5074889,Pawnee City,40.10833,-96.15445,P,PPLA2,US,NE,133,NE_133
2129,5068052,Falls City,40.06084,-95.60193,P,PPLA2,US,NE,147,NE_147
502,4273096,Holton,39.46527,-95.73637,P,PPLA2,US,KS,85,KS_085
549,4281614,Westmoreland,39.39389,-96.41361,P,PPLA2,US,KS,149,KS_149
482,4269642,Clay Center,39.37694000000001,-97.12474,P,PPLA2,US,KS,27,KS_027
474,4267354,Abilene,38.91722,-97.21391,P,PPLA2,US,KS,41,KS_041
508,4273680,Junction City,39.02861,-96.8314,P,PPLA2,US,KS,61,KS_061
519,4274994,Manhattan,39.18361,-96.57167,P,PPLA2,US,KS,161,KS_161
487,4270001,Council Grove,38.66112,-96.49195,P,PPLA2,US,KS,127,KS_127
475,4267513,Alma,39.01667,-96.28916,P,PPLA2,US,KS,197,KS_197
543,4279253,Shawnee County,39.04151,-95.75653,A,ADM2,US,KS,177,KS_177
517,4274906,Lyndon,38.61001,-95.68443,P,PPLA2,US,KS,139,KS_139
490,4271086,Emporia,38.4039,-96.18166,P,PPLA2,US,KS,111,KS_111
552,4282061,Yates Center,37.88115,-95.73332,P,PPLA2,US,KS,207,KS_207
481,4268854,Burlington,38.19447,-95.74276,P,PPLA2,US,KS,31,KS_031
492,4271159,Eureka,37.82392,-96.28917,P,PPLA2,US,KS,73,KS_073
486,4269988,Cottonwood Falls,38.37224000000001,-96.54278,P,PPLA2,US,KS,17,KS_017
521,4275070,Marion,38.34835,-97.01725,P,PPLA2,US,KS,115,KS_115
488,4270863,El Dorado,37.81724000000001,-96.86225,P,PPLA2,US,KS,15,KS_015
550,4281730,Wichita,37.69224000000001,-97.33754,P,PPLA2,US,KS,173,KS_173
528,4276248,Newton,38.04668,-97.34504,P,PPLA2,US,KS,79,KS_079
510,4273978,Kingman,37.64585,-98.11367,P,PPLA2,US,KS,95,KS_095
504,4273299,Hutchinson,38.06084,-97.92977,P,PPLA2,US,KS,155,KS_155
518,4274927,Lyons,38.34501,-98.20173,P,PPLA2,US,KS,159,KS_159
523,4275261,McPherson,38.37084,-97.66421,P,PPLA2,US,KS,113,KS_113
516,4274450,Lincoln,39.04084,-98.14477,P,PPLA2,US,KS,105,KS_105
489,4270945,Ellsworth,38.73056,-98.22811,P,PPLA2,US,KS,53,KS_053
525,4275586,Minneapolis,39.12194,-97.7067,P,PPLA2,US,KS,143,KS_143
540,4278890,Salina,38.84028,-97.61142,P,PPLA2,US,KS,169,KS_169
480,4268119,Beloit,39.45612,-98.10616,P,PPLA2,US,KS,123,KS_123
485,4269872,Concordia,39.57084,-97.66254,P,PPLA2,US,KS,29,KS_029
520,4275004,Mankato,39.78723,-98.21005,P,PPLA2,US,KS,89,KS_089
2148,5073754,Nelson,40.20168,-98.06782,P,PPLA2,US,NE,129,NE_129
479,4268091,Belleville,39.82445,-97.63254,P,PPLA2,US,KS,157,KS_157
2138,5069928,Hebron,40.16639,-97.58588,P,PPLA2,US,NE,169,NE_169
2128,5067896,Fairbury,40.13722,-97.18059,P,PPLA2,US,NE,95,NE_095
547,4281253,Washington,39.81806,-97.05086,P,PPLA2,US,KS,201,KS_201
522,4275144,Marysville,39.84111,-96.64724,P,PPLA2,US,KS,117,KS_117
2114,5063646,Beatrice,40.26806,-96.74697,P,PPLA2,US,NE,67,NE_067
2171,5081848,Wilber,40.48139000000001,-96.96058,P,PPLA2,US,NE,151,NE_151
2133,5068953,Geneva,40.52695,-97.59588,P,PPLA2,US,NE,59,NE_059
2123,5065817,Clay Center,40.52168,-98.05533,P,PPLA2,US,NE,35,NE_035
2122,5065429,Central City,41.11585,-98.00172,P,PPLA2,US,NE,121,NE_121
2152,5074610,Osceola,41.17974,-97.54755,P,PPLA2,US,NE,143,NE_143
2172,5082331,York,40.86807,-97.592,P,PPLA2,US,NE,185,NE_185
2111,5063342,Aurora,40.86723,-98.00422,P,PPLA2,US,NE,81,NE_081
2124,5066001,Columbus,41.42973,-97.36838,P,PPLA2,US,NE,141,NE_141
2108,5062806,Albion,41.69084,-98.00367,P,PPLA2,US,NE,11,NE_011
2147,5073735,Neligh,42.12862,-98.02979,P,PPLA2,US,NE,3,NE_003
2156,5075148,Pierce,42.19917,-97.52672,P,PPLA2,US,NE,139,NE_139
2144,5072532,Madison,41.82834,-97.45505,P,PPLA2,US,NE,119,NE_119
2163,5079541,Stanton,41.95028,-97.22393,P,PPLA2,US,NE,167,NE_167
2170,5081666,West Point,41.84167,-96.70864,P,PPLA2,US,NE,39,NE_039
2155,5074969,Pender,42.11416,-96.70726,P,PPLA2,US,NE,173,NE_173
2169,5081454,Wayne,42.23056,-97.01782,P,PPLA2,US,NE,179,NE_179
2125,5066637,Dakota City,42.41555,-96.41836,P,PPLA2,US,NE,43,NE_043
1764,4876523,Sioux City,42.49999,-96.40031,P,PPLA2,US,IA,193,IA_193
1749,4870083,Orange City,43.00721,-96.05835,P,PPLA2,US,IA,167,IA_167
1756,4872189,Primghar,43.08692,-95.62723,P,PPLA2,US,IA,141,IA_141
1696,4851247,Cherokee,42.74943,-95.55167,P,PPLA2,US,IA,35,IA_035
1731,4864337,Le Mars,42.79416,-96.16558,P,PPLA2,US,IA,149,IA_149
1762,4876378,Sibley,43.39914,-95.75196,P,PPLA2,US,IA,143,IA_143
1758,4873354,Rock Rapids,43.42719,-96.17586,P,PPLA2,US,IA,119,IA_119
2040,5041752,Pipestone,44.00053,-96.31753,P,PPLA2,US,MN,117,MN_117
2390,5227802,Flandreau,44.04942,-96.59532,P,PPLA2,US,SD,101,SD_101
2400,5229526,Madison,44.00608,-97.11395,P,PPLA2,US,SD,79,SD_079
2409,5231851,Sioux Falls,43.54997,-96.70033,P,PPLA2,US,SD,99,SD_099
2405,5230309,Parker,43.39748,-97.13645,P,PPLA2,US,SD,125,SD_125
2383,5226716,Canton,43.30081,-96.59282,P,PPLA2,US,SD,83,SD_083
2388,5227567,Elk Point,42.68333,-96.68365,P,PPLA2,US,SD,127,SD_127
2158,5075615,Ponca,42.5625,-96.70559,P,PPLA2,US,NE,51,NE_051
2136,5069753,Hartington,42.6225,-97.2645,P,PPLA2,US,NE,27,NE_027
2412,5232592,Vermillion,42.77944,-96.92921,P,PPLA2,US,SD,27,SD_027
2418,5233053,Yankton,42.87111,-97.39728,P,PPLA2,US,SD,135,SD_135
2404,5230213,Olivet,43.24082,-97.67534,P,PPLA2,US,SD,67,SD_067
2411,5232489,Tyndall,42.99333,-97.86285,P,PPLA2,US,SD,9,SD_009
2378,5226045,Armour,43.3186,-98.34675,P,PPLA2,US,SD,43,SD_043
2398,5229103,Lake Andes,43.15638,-98.54147,P,PPLA2,US,SD,23,SD_023
2121,5065392,Center,42.60945,-97.87673,P,PPLA2,US,NE,107,NE_107
2149,5074259,O'Neill,42.45778,-98.64759,P,PPLA2,US,NE,89,NE_089
2112,5063518,Bartlett,41.88529000000001,-98.5523,P,PPLA2,US,NE,183,NE_183
2119,5064937,Burwell,41.78167,-99.13315,P,PPLA2,US,NE,71,NE_071
2165,5080066,Taylor,41.77028,-99.37872,P,PPLA2,US,NE,115,NE_115
2151,5074567,Ord,41.60334,-98.9262,P,PPLA2,US,NE,175,NE_175
2135,5069395,Greeley,41.54862,-98.53118,P,PPLA2,US,NE,77,NE_077
2132,5068818,Fullerton,41.36335,-97.96923,P,PPLA2,US,NE,125,NE_125
2134,5069297,Grand Island,40.92501,-98.34201,P,PPLA2,US,NE,79,NE_079
2160,5077237,Saint Paul,41.21473,-98.45812,P,PPLA2,US,NE,93,NE_093
2137,5069802,Hastings,40.58612,-98.38839,P,PPLA2,US,NE,1,NE_001
2140,5071348,Kearney,40.69946,-99.08148,P,PPLA2,US,NE,19,NE_019
2139,5070216,Holdrege,40.44029000000001,-99.36982,P,PPLA2,US,NE,137,NE_137
2145,5073225,Minden,40.49863,-98.94786,P,PPLA2,US,NE,99,NE_099
2143,5072374,Loup City,41.27557,-98.96675,P,PPLA2,US,NE,163,NE_163
2118,5064638,Broken Bow,41.40195,-99.63928,P,PPLA2,US,NE,41,NE_041
2142,5071934,Lexington,40.78084000000001,-99.7415,P,PPLA2,US,NE,47,NE_047
2127,5067646,Elwood,40.59028,-99.86095,P,PPLA2,US,NE,73,NE_073
2965,5699898,Stockville,40.53279000000001,-100.38348,P,PPLA2,US,NE,63,NE_063
2959,5697939,North Platte,41.12389,-100.76542,P,PPLA2,US,NE,111,NE_111
2953,5696040,Hayes Center,40.51084,-101.0196,P,PPLA2,US,NE,85,NE_085
2625,5444997,Atwood,39.80667,-101.0421,P,PPLA2,US,KS,153,KS_153
2957,5697383,McCook,40.20195,-100.62571,P,PPLA2,US,NE,145,NE_145
2967,5700168,Trenton,40.17555,-101.01294,P,PPLA2,US,NE,87,NE_087
2639,5446098,Oberlin,39.81834,-100.5282,P,PPLA2,US,KS,39,KS_039
529,4276452,Norton,39.83389,-99.89151,P,PPLA2,US,KS,137,KS_137
2115,5063678,Beaver City,40.13751,-99.82956,P,PPLA2,US,NE,65,NE_065
2109,5062898,Alma,40.09751,-99.36204,P,PPLA2,US,NE,83,NE_083
2130,5068640,Franklin,40.09612,-98.95258,P,PPLA2,US,NE,61,NE_061
536,4277177,Phillipsburg,39.75612,-99.32399,P,PPLA2,US,KS,147,KS_147
544,4279474,Smith Center,39.77918,-98.78507,P,PPLA2,US,KS,183,KS_183
2159,5076060,Red Cloud,40.0889,-98.5195,P,PPLA2,US,NE,181,NE_181
531,4276781,Osborne,39.43914,-98.69624,P,PPLA2,US,KS,141,KS_141
4,4048488,Stockton,39.43807,-99.2651,P,PPLA2,US,KS,163,KS_163
538,4278471,Russell,38.89527,-98.86103,P,PPLA2,US,KS,167,KS_167
499,4272782,Hays,38.87918,-99.32677,P,PPLA2,US,KS,51,KS_051
512,4274067,La Crosse,38.5314,-99.30872,P,PPLA2,US,KS,165,KS_165
511,4273993,Kinsley,37.92307,-99.40984,P,PPLA2,US,KS,47,KS_047
497,4272340,Great Bend,38.36446,-98.76481,P,PPLA2,US,KS,9,KS_009
513,4274249,Larned,38.18057,-99.09871,P,PPLA2,US,KS,145,KS_145
537,4277752,Pratt,37.64391,-98.73759,P,PPLA2,US,KS,151,KS_151
539,4278621,Saint John,38.00224,-98.76009,P,PPLA2,US,KS,185,KS_185
498,4272411,Greensburg,37.6028,-99.29261,P,PPLA2,US,KS,97,KS_097
2627,5445298,Dodge City,37.7528,-100.01708,P,PPLA2,US,KS,57,KS_057
507,4273616,Jetmore,38.08446,-99.89346,P,PPLA2,US,KS,83,KS_083
2794,5550452,Cimarron,37.80669,-100.3482,P,PPLA2,US,KS,69,KS_069
527,4276166,Ness City,38.45279,-99.90651,P,PPLA2,US,KS,135,KS_135
2510,5285480,Dighton,38.48196,-100.46708,P,PPLA2,US,KS,101,KS_101
546,4281083,WaKeeney,39.02501,-99.87957,P,PPLA2,US,KS,195,KS_195
501,4272980,Hill City,39.36473,-99.84206,P,PPLA2,US,KS,65,KS_065
2632,5445627,Hoxie,39.3575,-100.44181,P,PPLA2,US,KS,179,KS_179
2631,5445487,Gove,38.95779,-100.48875,P,PPLA2,US,KS,63,KS_063
2626,5445194,Colby,39.39584,-101.05238,P,PPLA2,US,KS,193,KS_193
2638,5446091,Oakley,39.13334,-100.86376,P,PPLA2,US,KS,109,KS_109
2641,5446450,Scott City,38.48252,-100.90709,P,PPLA2,US,KS,171,KS_171
2635,5445813,Leoti,38.47974,-101.35877,P,PPLA2,US,KS,203,KS_203
2629,5445439,Garden City,37.97169,-100.87266,P,PPLA2,US,KS,55,KS_055
2634,5445780,Lakin,37.94058,-101.25489,P,PPLA2,US,KS,93,KS_093
2644,5446613,Syracuse,37.98071,-101.7543,P,PPLA2,US,KS,75,KS_075
2646,5446643,Tribune,38.46974,-101.75267,P,PPLA2,US,KS,71,KS_071
2583,5416855,Cheyenne Wells,38.8214,-102.35324,P,PPLA2,US,CO,17,CO_017
2580,5415502,Burlington,39.30611,-102.26936,P,PPLA2,US,CO,63,CO_063
2642,5446453,Sharon Springs,38.89779,-101.75212,P,PPLA2,US,KS,199,KS_199
2630,5445479,Goodland,39.35083,-101.71017,P,PPLA2,US,KS,181,KS_181
2945,5693530,Benkelman,40.04916,-101.53294,P,PPLA2,US,NE,57,NE_057
