cat_code,country,county,f_class,f_code,gid,lat,lon,name,state
US.TX.351,US,351,P,PPLA2,4714713,30.84853,-93.7574,Newton,TX
US.TX.351,US,351,A,ADM2,4714720,30.786309999999997,-93.74474000000001,Newton County,TX
US.TX.355,US,355,A,ADM2,4715635,27.735059999999997,-97.51632,Nueces County,TX
US.TX.361,US,361,P,PPLA2,4716805,30.092990000000004,-93.73655,Orange,TX
US.TX.361,US,361,A,ADM2,4716826,30.121309999999998,-93.8939,Orange County,TX
US.TX.095,US,95,P,PPLA2,4717199,31.508490000000002,-99.92008,Paint Rock,TX
US.TX.001,US,1,P,PPLA2,4717232,31.76212,-95.63079,Palestine,TX
US.TX.363,US,363,P,PPLA2,4717376,32.76735,-98.29866,Palo Pinto,TX
US.TX.363,US,363,A,ADM2,4717377,32.75318,-98.31302,Palo Pinto County,TX
US.TX.365,US,365,A,ADM2,4717434,32.16236,-94.30565,Panola County,TX
US.TX.277,US,277,P,PPLA2,4717560,33.660940000000004,-95.55551,Paris,TX
US.TX.367,US,367,A,ADM2,4717644,32.77765,-97.8051,Parker County,TX
US.TX.163,US,163,P,PPLA2,4718107,28.892190000000003,-99.09503000000001,Pearsall,TX
US.TX.063,US,63,P,PPLA2,4719416,32.9954,-94.96576999999999,Pittsburg,TX
US.TX.373,US,373,A,ADM2,4719903,30.792720000000003,-94.83001999999999,Polk County,TX
US.TX.057,US,57,P,PPLA2,4720067,28.615,-96.62609,Port Lavaca,TX
US.TX.197,US,197,P,PPLA2,4721023,34.29785,-99.74037,Quanah,TX
US.TX.499,US,499,P,PPLA2,4721115,32.79596,-95.45106,Quitman,TX
US.TX.379,US,379,A,ADM2,4721307,32.87034,-95.79338,Rains County,TX
US.TX.489,US,489,P,PPLA2,4721703,26.48146,-97.78305,Raymondville,TX
US.TX.385,US,385,A,ADM2,4721747,29.831740000000003,-99.82217,Real County,TX
US.TX.387,US,387,A,ADM2,4721949,33.62068,-95.05036,Red River County,TX
US.TX.391,US,391,P,PPLA2,4722145,28.30528,-97.27526999999999,Refugio,TX
US.TX.391,US,391,A,ADM2,4722147,28.321579999999997,-97.15952,Refugio County,TX
US.TX.157,US,157,P,PPLA2,4722684,29.582179999999997,-95.76078000000001,Richmond,TX
US.TX.427,US,427,P,PPLA2,4722837,26.379790000000003,-98.8203,Rio Grande City,TX
US.TX.395,US,395,A,ADM2,4723147,31.027040000000003,-96.51279,Robertson County,TX
US.TX.397,US,397,P,PPLA2,4723406,32.93123,-96.45971,Rockwall,TX
US.TX.397,US,397,A,ADM2,4723410,32.897729999999996,-96.40777,Rockwall County,TX
US.TX.007,US,7,P,PPLA2,4723422,28.020770000000002,-97.05601,Rockport,TX
US.TX.399,US,399,A,ADM2,4724312,31.8311,-99.97623,Runnels County,TX
US.TX.073,US,73,P,PPLA2,4724359,31.79601,-95.15021999999999,Rusk,TX
US.TX.401,US,401,A,ADM2,4724363,32.10772,-94.76188,Rusk County,TX
US.TX.403,US,403,A,ADM2,4724540,31.3432,-93.8518,Sabine County,TX
US.TX.029,US,29,P,PPLA2,4726206,29.424120000000002,-98.49363000000001,San Antonio,TX
US.TX.405,US,405,P,PPLA2,4726256,31.5299,-94.10603,San Augustine,TX
US.TX.405,US,405,A,ADM2,4726259,31.39422,-94.16819,San Augustine County,TX
US.TX.131,US,131,P,PPLA2,4726311,27.76391,-98.2389,San Diego,TX
US.TX.407,US,407,A,ADM2,4726377,30.57953,-95.1669,San Jacinto County,TX
US.TX.209,US,209,P,PPLA2,4726491,29.88327,-97.94139,San Marcos,TX
US.TX.409,US,409,A,ADM2,4726521,28.008779999999998,-97.51827,San Patricio County,TX
US.TX.411,US,411,P,PPLA2,4726582,31.19572,-98.7181,San Saba,TX
US.TX.411,US,411,A,ADM2,4726585,31.1552,-98.81758,San Saba County,TX
US.TX.261,US,261,P,PPLA2,4727159,27.221709999999998,-97.78916,Sarita,TX
US.TX.187,US,187,P,PPLA2,4727756,29.56884,-97.96473,Seguin,TX
US.TX.023,US,23,P,PPLA2,4727948,33.59426,-99.26035,Seymour,TX
US.TX.417,US,417,A,ADM2,4727962,32.73597,-99.35407,Shackelford County,TX
US.TX.419,US,419,A,ADM2,4728231,31.792409999999997,-94.14502,Shelby County,TX
US.TX.181,US,181,P,PPLA2,4728328,33.635659999999994,-96.60888,Sherman,TX
US.TX.409,US,409,P,PPLA2,4728826,28.03668,-97.50916,Sinton,TX
US.TX.423,US,423,A,ADM2,4729130,32.375040000000006,-95.26918,Smith County,TX
US.TX.425,US,425,A,ADM2,4732807,32.22229,-97.77434000000001,Somervell County,TX
US.TX.427,US,427,A,ADM2,4734150,26.56215,-98.7384,Starr County,TX
US.TX.429,US,429,A,ADM2,4734326,32.735859999999995,-98.83617,Stephens County,TX
US.TX.143,US,143,P,PPLA2,4734350,32.2207,-98.20226,Stephenville,TX
US.TX.223,US,223,P,PPLA2,4734909,33.13845,-95.60106999999999,Sulphur Springs,TX
US.TX.439,US,439,A,ADM2,4735638,32.77156,-97.29124,Tarrant County,TX
US.TX.441,US,441,A,ADM2,4735729,32.30147,-99.89012,Taylor County,TX
US.TX.447,US,447,P,PPLA2,4736741,33.17872,-99.17758,Throckmorton,TX
US.TX.447,US,447,A,ADM2,4736742,33.17749,-99.21236999999999,Throckmorton County,TX
US.TX.311,US,311,P,PPLA2,4736889,28.461940000000002,-98.54918,Tilden,TX
US.TX.449,US,449,A,ADM2,4736982,33.2166,-94.96566999999999,Titus County,TX
US.TX.453,US,453,A,ADM2,4737316,30.334690000000002,-97.78195,Travis County,TX
US.TX.455,US,455,A,ADM2,4737562,31.088820000000002,-95.13551,Trinity County,TX
US.TX.423,US,423,P,PPLA2,4738214,32.351259999999996,-95.30105999999999,Tyler,TX
US.TX.457,US,457,A,ADM2,4738216,30.77123,-94.37659000000001,Tyler County,TX
US.TX.459,US,459,A,ADM2,4738689,32.73628,-94.94148,Upshur County,TX
US.TX.463,US,463,P,PPLA2,4738721,29.20968,-99.78617,Uvalde,TX
US.TX.463,US,463,A,ADM2,4738723,29.35734,-99.76221,Uvalde County,TX
US.TX.467,US,467,A,ADM2,4738915,32.56372,-95.83651,Van Zandt County,TX
US.TX.487,US,487,P,PPLA2,4739078,34.155359999999995,-99.26628000000001,Vernon,TX
US.TX.469,US,469,P,PPLA2,4739157,28.80527,-97.0036,Victoria,TX
US.TX.469,US,469,A,ADM2,4739167,28.79635,-96.97153,Victoria County,TX
US.TX.309,US,309,P,PPLA2,4739526,31.549329999999998,-97.14667,Waco,TX
US.TX.471,US,471,A,ADM2,4739690,30.73905,-95.57228,Walker County,TX
US.TX.473,US,473,A,ADM2,4739804,30.01081,-95.98765,Waller County,TX
US.TX.477,US,477,A,ADM2,4740157,30.21453,-96.40344,Washington County,TX
US.TX.139,US,139,P,PPLA2,4740328,32.38653,-96.84833,Waxahachie,TX
US.TX.367,US,367,P,PPLA2,4740364,32.7593,-97.79725,Weatherford,TX
US.TX.479,US,479,A,ADM2,4740399,27.761059999999997,-99.33157,Webb County,TX
US.TX.481,US,481,P,PPLA2,4741325,29.31164,-96.10274,Wharton,TX
US.TX.481,US,481,A,ADM2,4741328,29.277859999999997,-96.2221,Wharton County,TX
US.TX.485,US,485,A,ADM2,4741751,33.98798,-98.70361,Wichita County,TX
US.TX.485,US,485,P,PPLA2,4741752,33.913709999999995,-98.49339,Wichita Falls,TX
US.TX.487,US,487,A,ADM2,4741797,34.08072,-99.24108000000001,Wilbarger County,TX
US.TX.489,US,489,A,ADM2,4741939,26.477009999999996,-97.59182,Willacy County,TX
US.TX.491,US,491,A,ADM2,4742143,30.64804,-97.60076,Williamson County,TX
US.TX.493,US,493,A,ADM2,4742425,29.17401,-98.08657,Wilson County,TX
US.TX.497,US,497,A,ADM2,4742676,33.2159,-97.65445,Wise County,TX
US.TX.499,US,499,A,ADM2,4742850,32.78641,-95.38206,Wood County,TX
US.TX.457,US,457,P,PPLA2,4743079,30.7752,-94.41548,Woodville,TX
US.TX.503,US,503,A,ADM2,4743474,33.1767,-98.68777,Young County,TX
US.TX.505,US,505,P,PPLA2,4743575,26.907259999999997,-99.27143000000001,Zapata,TX
US.TX.505,US,505,A,ADM2,4743577,27.00078,-99.16861,Zapata County,TX
US.TX.507,US,507,A,ADM2,4743595,28.86621,-99.7606,Zavala County,TX
US.VA.191,US,191,P,PPLA2,4743815,36.70983,-81.97735,Abingdon,VA
US.VA.001,US,1,A,ADM2,4743865,37.76494,-75.75656,Accomack County,VA
US.VA.001,US,1,P,PPLA2,4743873,37.719570000000004,-75.66548,Accomac,VA
US.VA.003,US,3,A,ADM2,4744031,38.022890000000004,-78.55654,Albemarle County,VA
US.VA.510,US,510,P,PPLA2,4744091,38.804840000000006,-77.04692,Alexandria,VA
US.VA.510,US,510,A,ADM2,4744106,38.804840000000006,-77.04692,City of Alexandria,VA
US.VA.005,US,5,A,ADM2,4744139,37.7876,-80.00699,Alleghany County,VA
US.VA.007,US,7,A,ADM2,4744308,37.33603,-77.97614,Amelia County,VA
US.VA.007,US,7,P,PPLA2,4744309,37.342929999999996,-77.98056,Amelia Court House,VA
US.VA.009,US,9,P,PPLA2,4744326,37.58514,-79.05141,Amherst,VA
US.VA.009,US,9,A,ADM2,4744328,37.60477,-79.14511,Amherst County,VA
US.VA.011,US,11,P,PPLA2,4744609,37.35709,-78.82529,Appomattox,VA
US.VA.011,US,11,A,ADM2,4744616,37.37229,-78.81212,Appomattox County,VA
US.VA.013,US,13,P,PPLA2,4744709,38.881009999999996,-77.10428,Arlington,VA
US.VA.013,US,13,A,ADM2,4744725,38.87862,-77.10096,Arlington County,VA
US.VA.015,US,15,A,ADM2,4745015,38.16452,-79.13383,Augusta County,VA
US.VA.017,US,17,A,ADM2,4745776,38.058690000000006,-79.74109,Bath County,VA
US.VA.019,US,19,P,PPLA2,4746265,37.334309999999995,-79.52309,Bedford,VA
US.VA.019,US,19,A,ADM2,4746270,37.31494,-79.52422,Bedford County,VA
US.VA.043,US,43,P,PPLA2,4746795,39.15177,-77.98222,Berryville,VA
US.VA.021,US,21,P,PPLA2,4747930,37.102059999999994,-81.1162,Bland,VA
US.VA.021,US,21,A,ADM2,4747931,37.13397,-81.13028,Bland County,VA
US.VA.023,US,23,A,ADM2,4748452,37.55712,-79.81233,Botetourt County,VA
US.VA.033,US,33,P,PPLA2,4748550,38.04958,-77.34665,Bowling Green,VA
US.VA.117,US,117,P,PPLA2,4748634,36.667640000000006,-78.3875,Boydton,VA
US.VA.520,US,520,P,PPLA2,4748993,36.59649,-82.18847,Bristol,VA
US.VA.520,US,520,A,ADM2,4749005,36.59649,-82.18847,City of Bristol,VA
US.VA.025,US,25,A,ADM2,4749396,36.76478,-77.85902,Brunswick County,VA
US.VA.027,US,27,A,ADM2,4749535,37.26663,-82.03603000000001,Buchanan County,VA
US.VA.029,US,29,P,PPLA2,4749652,37.55015,-78.55556,Buckingham,VA
US.VA.029,US,29,A,ADM2,4749657,37.57224,-78.52871,Buckingham County,VA
US.VA.530,US,530,P,PPLA2,4749715,37.7343,-79.35392,Buena Vista,VA
US.VA.530,US,530,A,ADM2,4749725,37.7343,-79.35392,City of Buena Vista,VA
US.VA.031,US,31,A,ADM2,4750738,37.20564,-79.09635,Campbell County,VA
US.VA.033,US,33,A,ADM2,4751013,38.02682,-77.34696,Caroline County,VA
US.VA.035,US,35,A,ADM2,4751058,36.73154,-80.7339,Carroll County,VA
US.VA.036,US,36,P,PPLA2,4752001,37.34348,-77.07303,Charles City,VA
US.VA.036,US,36,A,ADM2,4752002,37.35435,-77.05913000000001,Charles City County,VA
US.VA.037,US,37,A,ADM2,4752025,37.01161,-78.66164,Charlotte County,VA
US.VA.037,US,37,P,PPLA2,4752027,37.056540000000005,-78.63833000000001,Charlotte Court House,VA
US.VA.540,US,540,P,PPLA2,4752031,38.029309999999995,-78.47668,Charlottesville,VA
US.VA.540,US,540,A,ADM2,4752046,38.029309999999995,-78.47668,City of Charlottesville,VA
US.VA.143,US,143,P,PPLA2,4752060,36.82569,-79.39808000000001,Chatham,VA
US.VA.550,US,550,P,PPLA2,4752186,36.81904,-76.27494,Chesapeake,VA
US.VA.550,US,550,A,ADM2,4752215,36.68765,-76.31215999999999,City of Chesapeake,VA
US.VA.041,US,41,P,PPLA2,4752250,37.37709,-77.50582,Chesterfield,VA
US.VA.041,US,41,A,ADM2,4752255,37.37852,-77.58694,Chesterfield County,VA
US.VA.121,US,121,P,PPLA2,4752665,37.12985,-80.40894,Christiansburg,VA
US.VA.043,US,43,A,ADM2,4752978,39.11226,-77.99673,Clarke County,VA
US.VA.051,US,51,P,PPLA2,4753218,37.15011,-82.45598000000001,Clintwood,VA
US.VA.570,US,570,P,PPLA2,4753671,37.26804,-77.40726,Colonial Heights,VA
US.VA.570,US,570,A,ADM2,4753684,37.244040000000005,-77.41026,City of Colonial Heights,VA
US.VA.175,US,175,P,PPLA2,4754296,36.71626,-77.06801999999999,Courtland,VA
US.VA.580,US,580,P,PPLA2,4754358,37.793459999999996,-79.99395,Covington,VA
US.VA.580,US,580,A,ADM2,4754373,37.793459999999996,-79.99395,City of Covington,VA
US.VA.045,US,45,A,ADM2,4754544,37.48125,-80.21234,Craig County,VA
US.VA.047,US,47,P,PPLA2,4754966,38.47318,-77.99665999999999,Culpeper,VA
US.VA.047,US,47,A,ADM2,4754972,38.486059999999995,-77.95589,Culpeper County,VA
US.VA.049,US,49,P,PPLA2,4754989,37.495979999999996,-78.24526999999999,Cumberland,VA
US.VA.049,US,49,A,ADM2,4754992,37.5121,-78.24495999999999,Cumberland County,VA
US.VA.590,US,590,P,PPLA2,4755280,36.58597,-79.39502,Danville,VA
US.VA.590,US,590,A,ADM2,4755298,36.58597,-79.39502,City of Danville,VA
US.VA.051,US,51,A,ADM2,4755865,37.12574,-82.35035,Dickenson County,VA
US.VA.053,US,53,P,PPLA2,4755972,37.07793,-77.58665,Dinwiddie,VA
US.VA.053,US,53,A,ADM2,4755976,37.0759,-77.63235999999999,Dinwiddie County,VA
US.VA.131,US,131,P,PPLA2,4757073,37.35264,-75.94575999999999,Eastville,VA
US.VA.595,US,595,P,PPLA2,4757673,36.68598,-77.54248,Emporia,VA
US.VA.595,US,595,A,ADM2,4757688,36.68598,-77.54248,City of Emporia,VA
US.VA.057,US,57,A,ADM2,4757844,37.93906,-76.9409,Essex County,VA
US.VA.600,US,600,P,PPLA2,4758023,38.84622,-77.30637,Fairfax,VA
US.VA.059,US,59,A,ADM2,4758041,38.83469,-77.27622,Fairfax County,VA
US.VA.600,US,600,A,ADM2,4758109,38.84622,-77.30637,City of Fairfax,VA
US.VA.610,US,610,P,PPLA2,4758390,38.882329999999996,-77.17109,Falls Church,VA
US.VA.610,US,610,A,ADM2,4758398,38.882329999999996,-77.17109,City of Falls Church,VA
US.VA.147,US,147,P,PPLA2,4758495,37.3021,-78.39194,Farmville,VA
US.VA.061,US,61,A,ADM2,4758541,38.73855,-77.80927,Fauquier County,VA
US.VA.023,US,23,P,PPLA2,4758750,37.4993,-79.87725999999999,Fincastle,VA
US.VA.063,US,63,P,PPLA2,4759446,36.91124,-80.32005,Floyd,VA
US.VA.063,US,63,A,ADM2,4759449,36.931490000000004,-80.36255,Floyd County,VA
US.VA.065,US,65,A,ADM2,4759468,37.84187,-78.27745,Fluvanna County,VA
US.VA.620,US,620,P,PPLA2,4759986,36.67765,-76.92246,Franklin,VA
US.VA.067,US,67,A,ADM2,4759996,36.99194,-79.88104,Franklin County,VA
US.VA.620,US,620,A,ADM2,4760031,36.67765,-76.92246,City of Franklin,VA
US.VA.069,US,69,A,ADM2,4760052,39.20456,-78.26258,Frederick County,VA
US.VA.630,US,630,P,PPLA2,4760059,38.30318,-77.46054000000001,Fredericksburg,VA
US.VA.630,US,630,A,ADM2,4760084,38.30318,-77.46054000000001,City of Fredericksburg,VA
US.VA.187,US,187,P,PPLA2,4760232,38.91817,-78.19444,Front Royal,VA
US.VA.640,US,640,P,PPLA2,4760376,36.66124,-80.92397,Galax,VA
US.VA.640,US,640,A,ADM2,4760382,36.66124,-80.92397,City of Galax,VA
US.VA.169,US,169,P,PPLA2,4760593,36.637879999999996,-82.58099,Gate City,VA
US.VA.071,US,71,A,ADM2,4760832,37.314029999999995,-80.70374,Giles County,VA
US.VA.073,US,73,A,ADM2,4761164,37.40121,-76.52297,Gloucester County,VA
US.VA.075,US,75,P,PPLA2,4761277,37.684309999999996,-77.88526999999999,Goochland,VA
US.VA.075,US,75,A,ADM2,4761280,37.72198,-77.91636,Goochland County,VA
US.VA.077,US,77,A,ADM2,4761913,36.65659,-81.22505,Grayson County,VA
US.VA.079,US,79,A,ADM2,4762187,38.2976,-78.46688,Greene County,VA
US.VA.081,US,81,A,ADM2,4762246,36.67585,-77.55958000000001,Greensville County,VA
US.VA.027,US,27,P,PPLA2,4762512,37.27789,-82.09902,Grundy,VA
US.VA.083,US,83,P,PPLA2,4762755,36.76597,-78.92834,Halifax,VA
US.VA.083,US,83,A,ADM2,4762757,36.76695,-78.93661999999999,Halifax County,VA
US.VA.650,US,650,P,PPLA2,4762894,37.02987,-76.34522,Hampton,VA
US.VA.650,US,650,A,ADM2,4762929,37.06265,-76.333,City of Hampton,VA
US.VA.085,US,85,P,PPLA2,4762979,37.766529999999996,-77.37026,Hanover,VA
US.VA.085,US,85,A,ADM2,4762988,37.76015,-77.49087,Hanover County,VA
US.VA.660,US,660,P,PPLA2,4763231,38.44957,-78.86891999999999,Harrisonburg,VA
US.VA.660,US,660,A,ADM2,4763237,38.44957,-78.86891999999999,City of Harrisonburg,VA
US.VA.133,US,133,P,PPLA2,4763558,37.917629999999996,-76.47216999999999,Heathsville,VA
US.VA.087,US,87,A,ADM2,4763688,37.45771,-77.29646,Henrico County,VA
US.VA.089,US,89,A,ADM2,4763710,36.6847,-79.98151999999999,Henry County,VA
US.VA.091,US,91,A,ADM2,4764100,38.36233,-79.56854,Highland County,VA
US.VA.035,US,35,P,PPLA2,4764251,36.76263,-80.73479,Hillsville,VA
US.VA.670,US,670,P,PPLA2,4764826,37.304320000000004,-77.2872,Hopewell,VA
US.VA.670,US,670,A,ADM2,4764849,37.304320000000004,-77.2872,City of Hopewell,VA
US.VA.093,US,93,P,PPLA2,4766204,36.90765,-76.70773,Isle of Wight,VA
US.VA.093,US,93,A,ADM2,4766205,36.906729999999996,-76.70913,Isle of Wight County,VA
US.VA.095,US,95,A,ADM2,4766447,37.313320000000004,-76.77376,James City County,VA
US.VA.105,US,105,P,PPLA2,4767229,36.68898,-83.111,Jonesville,VA
US.VA.099,US,99,P,PPLA2,4767771,38.26818,-77.18441999999999,King George,VA
US.VA.099,US,99,A,ADM2,4767772,38.273740000000004,-77.15651,King George County,VA
US.VA.101,US,101,P,PPLA2,4767789,37.68736,-77.01358,King William,VA
US.VA.101,US,101,A,ADM2,4767790,37.7066,-77.08839,King William County,VA
US.VA.097,US,97,A,ADM2,4767793,37.71862,-76.89527,King and Queen County,VA
US.VA.097,US,97,P,PPLA2,4767794,37.66986,-76.87746,King and Queen Court House,VA
US.VA.103,US,103,P,PPLA2,4768513,37.769859999999994,-76.46634,Lancaster,VA
US.VA.103,US,103,A,ADM2,4768515,37.70171,-76.42023,Lancaster County,VA
US.VA.025,US,25,P,PPLA2,4768900,36.75765,-77.84694,Lawrenceville,VA
US.VA.167,US,167,P,PPLA2,4768972,36.900940000000006,-82.08013000000001,Lebanon,VA
US.VA.105,US,105,A,ADM2,4769028,36.70545,-83.12853,Lee County,VA
US.VA.107,US,107,P,PPLA2,4769125,39.11566,-77.5636,Leesburg,VA
US.VA.678,US,678,P,PPLA2,4769339,37.78402,-79.44282,Lexington,VA
US.VA.678,US,678,A,ADM2,4769352,37.77309,-79.45244,City of Lexington,VA
US.VA.107,US,107,A,ADM2,4770746,39.09068,-77.63571999999999,Loudoun County,VA
US.VA.109,US,109,P,PPLA2,4770766,38.02514,-78.00416,Louisa,VA
US.VA.109,US,109,A,ADM2,4770767,37.97821,-77.96298,Louisa County,VA
US.VA.125,US,125,P,PPLA2,4770827,37.759859999999996,-78.87086,Lovingston,VA
US.VA.111,US,111,P,PPLA2,4770995,36.96098,-78.26555,Lunenburg,VA
US.VA.111,US,111,A,ADM2,4771000,36.94621,-78.24056999999999,Lunenburg County,VA
US.VA.139,US,139,P,PPLA2,4771014,38.6654,-78.45945,Luray,VA
US.VA.680,US,680,P,PPLA2,4771075,37.41375,-79.14225,Lynchburg,VA
US.VA.680,US,680,A,ADM2,4771099,37.41375,-79.14225,City of Lynchburg,VA
US.VA.113,US,113,P,PPLA2,4771235,38.38041,-78.2575,Madison,VA
US.VA.113,US,113,A,ADM2,4771240,38.41369,-78.27924,Madison County,VA
US.VA.683,US,683,P,PPLA2,4771401,38.75095,-77.47527,Manassas,VA
US.VA.685,US,685,P,PPLA2,4771414,38.784,-77.46970999999999,Manassas Park,VA
US.VA.685,US,685,A,ADM2,4771421,38.784,-77.46970999999999,City of Manassas Park,VA
US.VA.683,US,683,A,ADM2,4771426,38.75095,-77.47527,City of Manassas,VA
US.VA.173,US,173,P,PPLA2,4771643,36.83484,-81.51484,Marion,VA
US.VA.690,US,690,P,PPLA2,4771808,36.69153,-79.87254,Martinsville,VA
US.VA.690,US,690,A,ADM2,4771819,36.69153,-79.87254,City of Martinsville,VA
US.VA.115,US,115,A,ADM2,4771977,37.41731,-76.27129000000001,Mathews County,VA
US.VA.115,US,115,P,PPLA2,4771980,37.43708,-76.31994,Mathews,VA
US.VA.117,US,117,A,ADM2,4772586,36.68036,-78.36273,Mecklenburg County,VA
US.VA.119,US,119,A,ADM2,4772915,37.59737,-76.57814,Middlesex County,VA
US.VA.091,US,91,P,PPLA2,4773690,38.41234,-79.5806,Monterey,VA
US.VA.121,US,121,A,ADM2,4773711,37.174040000000005,-80.387,Montgomery County,VA
US.VA.193,US,193,P,PPLA2,4773752,38.09513,-76.82746,Montross,VA
US.VA.125,US,125,A,ADM2,4775610,37.787409999999994,-78.88676,Nelson County,VA
US.VA.045,US,45,P,PPLA2,4775705,37.50013,-80.11088000000001,New Castle,VA
US.VA.127,US,127,A,ADM2,4775834,37.505140000000004,-76.99713,New Kent County,VA
US.VA.700,US,700,P,PPLA2,4776024,37.08339,-76.46965,Newport News,VA
US.VA.700,US,700,A,ADM2,4776037,37.06265,-76.50801,City of Newport News,VA
US.VA.710,US,710,P,PPLA2,4776222,36.84681,-76.28522,Norfolk,VA
US.VA.710,US,710,A,ADM2,4776242,36.891259999999996,-76.26188,City of Norfolk,VA
US.VA.131,US,131,A,ADM2,4776500,37.300779999999996,-75.92854,Northampton County,VA
US.VA.133,US,133,A,ADM2,4776564,37.88244,-76.47171,Northumberland County,VA
US.VA.720,US,720,P,PPLA2,4776585,36.93343,-82.62905,Norton,VA
US.VA.720,US,720,A,ADM2,4776591,36.93343,-82.62905,City of Norton,VA
US.VA.135,US,135,A,ADM2,4776629,37.14306,-78.05126,Nottoway County,VA
US.VA.137,US,137,P,PPLA2,4777454,38.24541,-78.11083,Orange,VA
US.VA.137,US,137,A,ADM2,4777457,38.24624,-78.01349,Orange County,VA
US.VA.139,US,139,A,ADM2,4777756,38.61998,-78.48413000000001,Page County,VA
US.VA.065,US,65,P,PPLA2,4777824,37.86097,-78.26334,Palmyra,VA
US.VA.141,US,141,A,ADM2,4778096,36.678329999999995,-80.28435,Patrick County,VA
US.VA.071,US,71,P,PPLA2,4778312,37.32673,-80.73702,Pearisburg,VA
US.VA.730,US,730,P,PPLA2,4778626,37.22793,-77.40193000000001,Petersburg,VA
US.VA.730,US,730,A,ADM2,4778642,37.22793,-77.40193000000001,City of Petersburg,VA
US.VA.143,US,143,A,ADM2,4779336,36.821329999999996,-79.39711,Pittsylvania County,VA
US.VA.735,US,735,P,PPLA2,4779923,37.122370000000004,-76.34578,Poquoson,VA
US.VA.735,US,735,A,ADM2,4779934,37.122370000000004,-76.34578,City of Poquoson,VA
US.VA.740,US,740,P,PPLA2,4779999,36.83543,-76.29827,Portsmouth,VA
US.VA.740,US,740,A,ADM2,4780019,36.836490000000005,-76.30795,City of Portsmouth,VA
US.VA.145,US,145,P,PPLA2,4780220,37.54209,-77.91889,Powhatan,VA
US.VA.145,US,145,A,ADM2,4780225,37.5502,-77.91519,Powhatan County,VA
US.VA.147,US,147,A,ADM2,4780362,37.2243,-78.44108,Prince Edward County,VA
US.VA.149,US,149,P,PPLA2,4780370,37.22043,-77.28803,Prince George,VA
US.VA.149,US,149,A,ADM2,4780374,37.18653,-77.22413,Prince George County,VA
US.VA.153,US,153,A,ADM2,4780384,38.70167,-77.47766,Prince William County,VA
US.VA.155,US,155,P,PPLA2,4780577,37.0479,-80.77979,Pulaski,VA
US.VA.155,US,155,A,ADM2,4780581,37.06361,-80.71434,Pulaski County,VA
US.VA.750,US,750,P,PPLA2,4780837,37.13179,-80.57645,Radford,VA
US.VA.750,US,750,A,ADM2,4780851,37.13179,-80.57645,City of Radford,VA
US.VA.157,US,157,A,ADM2,4781039,38.684709999999995,-78.15925,Rappahannock County,VA
US.VA.159,US,159,A,ADM2,4781725,37.93705,-76.72968,Richmond County,VA
US.VA.760,US,760,A,ADM2,4781756,37.55376,-77.46025999999999,City of Richmond,VA
US.VA.770,US,770,P,PPLA2,4782167,37.27097,-79.94143000000001,Roanoke,VA
US.VA.161,US,161,A,ADM2,4782181,37.209070000000004,-80.05085,Roanoke County,VA
US.VA.770,US,770,A,ADM2,4782241,37.27097,-79.94143000000001,City of Roanoke,VA
US.VA.163,US,163,A,ADM2,4782531,37.814609999999995,-79.44758,Rockbridge County,VA
US.VA.165,US,165,A,ADM2,4782579,38.51213,-78.87576,Rockingham County,VA
US.VA.067,US,67,P,PPLA2,4782691,36.997640000000004,-79.89198,Rocky Mount,VA
US.VA.167,US,167,A,ADM2,4783267,36.93376,-82.09564,Russell County,VA
US.VA.031,US,31,P,PPLA2,4783303,37.27681,-79.10085,Rustburg,VA
US.VA.775,US,775,P,PPLA2,4784112,37.29347,-80.05476,Salem,VA
US.VA.775,US,775,A,ADM2,4784205,37.29347,-80.05476,City of Salem,VA
US.VA.119,US,119,P,PPLA2,4784259,37.60597,-76.59495,Saluda,VA
US.VA.169,US,169,A,ADM2,4784660,36.714220000000005,-82.60298,Scott County,VA
US.VA.171,US,171,A,ADM2,4785252,38.85839,-78.5706,Shenandoah County,VA
US.VA.173,US,173,A,ADM2,4786352,36.84388,-81.53702,Smyth County,VA
US.VA.175,US,175,A,ADM2,4786735,36.7204,-77.10609000000001,Southampton County,VA
US.VA.177,US,177,P,PPLA2,4786946,38.200959999999995,-77.58915,Spotsylvania,VA
US.VA.177,US,177,A,ADM2,4786949,38.18502,-77.65597,Spotsylvania County,VA
US.VA.179,US,179,P,PPLA2,4787247,38.42207,-77.40831999999999,Stafford,VA
US.VA.179,US,179,A,ADM2,4787248,38.4207,-77.45743,Stafford County,VA
US.VA.079,US,79,P,PPLA2,4787296,38.29735,-78.44001,Stanardsville,VA
US.VA.790,US,790,P,PPLA2,4787440,38.14991,-79.0732,Staunton,VA
US.VA.790,US,790,A,ADM2,4787467,38.14931,-79.05963,City of Staunton,VA
US.VA.141,US,141,P,PPLA2,4788051,36.64097,-80.26561,Stuart,VA
US.VA.800,US,800,P,PPLA2,4788158,36.728359999999995,-76.58496,Suffolk,VA
