name,latitude,longitude,state,admin2_code,geonameid
Preston,42.09631,-111.87662,ID,041,5604473
Rexburg,43.82602,-111.78969,ID,065,5605242
Rigby,43.67241,-111.91497,ID,051,5605321
Rupert,42.61908,-113.67723,ID,067,5606000
Saint Anthony,43.9663,-111.68218,ID,043,5606187
Saint Maries,47.31435,-116.56267,ID,009,5606232
Salmon,45.17575,-113.8959,ID,059,5606275
Sandpoint,48.27659,-116.55325,ID,017,5606401
Shoshone,42.93602,-114.40588,ID,063,5607205
Soda Springs,42.65437,-111.60467,ID,029,5607916
Twin Falls,42.56297,-114.46087,ID,083,5610810
Wallace,47.47409,-115.92794,ID,079,5611375
Weiser,44.251,-116.96933,ID,087,5611730
Anaconda,46.12854,-112.94226,MT,023,5637146
Baker,46.36695,-104.28466,MT,025,5638252
Big Timber,45.83494,-109.95546,MT,097,5640214
Billings,45.78329,-108.50069,MT,111,5640350
Boulder,46.23659,-112.12083,MT,043,5641473
Bozeman,45.67965,-111.03856,MT,031,5641727
Broadus,45.44387,-105.41133,MT,075,5642048
Butte,46.00382,-112.53474,MT,093,5642934
Chester,48.51054,-110.96747,MT,051,5644629
Chinook,48.59,-109.23128,MT,005,5644801
Choteau,47.81245,-112.18363,MT,099,5644844
Circle,47.41667,-105.59222,MT,055,5645114
Columbus,45.63661,-109.25211,MT,095,5645893
Conrad,48.17025,-111.94613,MT,073,5646101
Cut Bank,48.63304,-112.32616,MT,035,5647469
Deer Lodge,46.39576,-112.73004,MT,077,5648267
Dillon,45.21631,-112.63752,MT,001,5648657
Ekalaka,45.88889,-104.55273,MT,011,5650548
Forsyth,46.26638,-106.67781,MT,087,5652699
Fort Benton,47.8183,-110.66744,MT,015,5652763
Glasgow,48.19696,-106.63671,MT,105,5654320
Glendive,47.10529,-104.71246,MT,021,5654391
Great Falls,47.50024,-111.30081,MT,013,5655240
Hamilton,46.24687,-114.16037,MT,081,5655959
Hardin,45.73248,-107.61203,MT,003,5656170
Harlowton,46.43551,-109.83435,MT,107,5656214
Havre,48.55,-109.68409,MT,041,5656497
Hysham,46.29277,-107.23423,MT,103,5658541
Jordan,47.32083,-106.91007,MT,033,5659996
Kalispell,48.19579,-114.31291,MT,029,5660340
Lewistown,47.06247,-109.42824,MT,027,5662162
Libby,48.38829,-115.556,MT,053,5662190
Livingston,45.66244,-110.56104,MT,067,5663049
Malta,48.35972,-107.87428,MT,071,5664486
Miles City,46.40834,-105.84056,MT,017,5666176
Missoula,46.87215,-113.994,MT,063,5666639
Philipsburg,46.33215,-113.29423,MT,039,5671240
Plentywood,48.77475,-104.56246,MT,091,5671807
Polson,47.69355,-114.16317,MT,047,5671996
Red Lodge,45.18578,-109.24682,MT,009,5673390
Roundup,46.44524,-108.5418,MT,065,5674878
Ryegate,46.29718,-109.25879,MT,037,5675156
Scobey,48.79252,-105.42083,MT,019,5676740
Shelby,48.50526,-111.85697,MT,101,5677433
Sidney,47.71668,-104.15633,MT,083,5677735
Stanford,47.15358,-110.21826,MT,045,5680222
Superior,47.19159,-114.8918,MT,061,5681215
Terry,46.79306,-105.31221,MT,079,5681948
Thompson Falls,47.59489,-115.33834,MT,089,5682278
Townsend,46.3191,-111.5208,MT,007,5682902
Virginia City,45.29381,-111.94609,MT,057,5684558
White Sulphur Springs,46.54828,-110.90216,MT,059,5686092
Wibaux,46.98501,-104.18827,MT,109,5686290
Winnett,47.00276,-108.35207,MT,069,5686862
Wolf Point,48.09057,-105.64056,MT,085,5687028
Amidon,46.48223,-103.32185,ND,087,5687696
Bottineau,48.82723,-100.4457,ND,009,5688106
Bowbells,48.80308,-102.246,ND,013,5688119
Bowman,46.18306,-103.39491,ND,011,5688127
Carson,46.41778,-101.56487,ND,037,5688351
Center,47.11638,-101.29959,ND,065,5688397
Crosby,48.9142,-103.29491,ND,023,5688604
Dickinson,46.87918,-102.78962,ND,089,5688789
Fort Yates,46.08694,-100.63013,ND,085,5689173
Hettinger,46.00139,-102.63682,ND,001,5689618
Linton,46.26666,-100.23289,ND,029,5690186
Mandan,46.82666,-100.88958,ND,059,5690366
Manning,47.23001,-102.77019,ND,025,5690380
McClusky,47.48583,-100.44318,ND,083,5690418
Medora,46.9139,-103.52435,ND,007,5690471
Minot,48.23251,-101.29627,ND,101,5690532
Mohall,48.76336,-101.51322,ND,075,5690557
Mott,46.3725,-102.32711,ND,041,5690627
Stanley,48.31724,-102.39045,ND,061,5692337
Stanton,47.32111,-101.38155,ND,057,5692342
Towner,48.34583,-100.40541,ND,049,5692611
Washburn,47.28916,-101.02903,ND,055,5692806
Watford City,47.80224,-103.28325,ND,053,5692814
Williston,48.14697,-103.61797,ND,105,5692947
Alliance,42.10163,-102.87215,NE,013,5693164
Arthur,41.57165,-101.69156,NE,005,5693294
Benkelman,40.04916,-101.53294,NE,057,5693530
Bridgeport,41.66525,-103.0991,NE,123,5693833
Chadron,42.82942,-102.99991,NE,045,5694163
Chappell,41.09277,-102.47074,NE,049,5694218
Gering,41.8258,-103.6605,NE,157,5695604
Grant,40.84194,-101.72517,NE,135,5695792
Harrisburg,41.55636,-103.73856,NE,007,5695970
Harrison,42.68719,-103.88271,NE,165,5695974
Hayes Center,40.51084,-101.0196,NE,085,5696040
Hyannis,42.00054,-101.76184,NE,075,5696337
Imperial,40.51694,-101.64323,NE,029,5696354
Kimball,41.23581,-103.663,NE,105,5696715
McCook,40.20195,-100.62571,NE,145,5697383
Mullen,42.04278,-101.04266,NE,091,5697774
North Platte,41.12389,-100.76542,NE,111,5697939
Ogallala,41.12805,-101.71962,NE,101,5698040
Oshkosh,41.40498,-102.34436,NE,069,5698120
Rushville,42.71832,-102.46406,NE,161,5698819
Sidney,41.14276,-102.97798,NE,033,5699552
Stapleton,41.48028,-100.51292,NE,113,5699840
Stockville,40.53279,-100.38348,NE,063,5699898
Thedford,41.97833,-100.57625,NE,171,5700094
Trenton,40.17555,-101.01294,NE,087,5700168
Tryon,41.55277,-100.95765,NE,117,5700218
Valentine,42.87278,-100.55097,NE,031,5700344
Battle Mountain,40.64213,-116.93427,NV,015,5701361
Elko,40.83242,-115.76312,NV,007,5703670
Lovelock,40.17935,-118.47348,NV,027,5705957
Winnemucca,40.97296,-117.73568,NV,013,5710360
Albany,44.63651,-123.10593,OR,043,5710756
Astoria,46.18788,-123.83125,OR,007,5711847
Baker City,44.77487,-117.83438,OR,001,5712169
Bend,44.05817,-121.31531,OR,017,5713587
Burns,43.58626,-119.0541,OR,025,5716833
Canyon City,44.3896,-118.95023,OR,023,5717822
Condon,45.2343,-120.18503,OR,021,5720282
Coquille,43.17705,-124.18761,OR,011,5720575
Corvallis,44.56457,-123.26204,OR,003,5720727
Dallas,44.91928,-123.31705,OR,053,5722064
Enterprise,45.42626,-117.27878,OR,063,5725721
Eugene,44.05207,-123.08675,OR,039,5725846
Fossil,44.99819,-120.21614,OR,069,5727319
Grants Pass,42.43933,-123.33067,OR,033,5729080
Heppner,45.35318,-119.5578,OR,049,5731035
Hillsboro,45.52289,-122.98983,OR,067,5731371
Hood River,45.7054,-121.52146,OR,027,5731777
Klamath Falls,42.22487,-121.78167,OR,035,5735238
La Grande,45.32458,-118.08772,OR,061,5735537
Lakeview,42.18877,-120.34579,OR,037,5735792
Madras,44.63345,-121.12949,OR,031,5738690
McMinnville,45.21012,-123.19872,OR,071,5739936
Medford,42.32652,-122.87559,OR,029,5740099
Moro,45.48401,-120.73117,OR,055,5741487
Newport,44.63678,-124.05345,OR,041,5742750
Oregon City,45.35734,-122.60676,OR,005,5744253
Pendleton,45.67207,-118.7886,OR,059,5745380
Portland,45.52345,-122.67621,OR,051,5746545
Prineville,44.29985,-120.83447,OR,013,5746901
Roseburg,43.2165,-123.34174,OR,019,5749352
Saint Helens,45.864,-122.80649,OR,009,5750041
The Dalles,45.59456,-121.17868,OR,065,5756304
Tillamook,45.4564,-123.84553,OR,057,5756777
Vale,43.98211,-117.23823,OR,045,5758413
Belle Fourche,44.67137,-103.85215,SD,019,5762718
Bison,45.52026,-102.46127,SD,105,5762836
Buffalo,45.58416,-103.54603,SD,063,5763144
Custer,43.76665,-103.59881,SD,033,5763910
Deadwood,44.37665,-103.72964,SD,081,5764048
Dupree,45.04748,-101.60099,SD,137,5764313
Fort Pierre,44.35359,-100.37374,SD,117,5764864
Hot Springs,43.43165,-103.47436,SD,047,5765751
Kadoka,43.83388,-101.50987,SD,071,5766162
Martin,43.1725,-101.73265,SD,007,5766888
McIntosh,45.92139,-101.34958,SD,031,5766967
Mound City,45.72527,-100.06845,SD,021,5767241
Murdo,43.88832,-100.71291,SD,075,5767295
Onida,44.70804,-100.05984,SD,119,5767686
Philip,44.03943,-101.66514,SD,055,5767896
Rapid City,44.08054,-103.23101,SD,103,5768233
Selby,45.50638,-100.03207,SD,129,5768946
Sturgis,44.40971,-103.50908,SD,093,5769489
Timber Lake,45.42915,-101.07403,SD,041,5769772
White River,43.56805,-100.74542,SD,095,5770357
Brigham City,41.51021,-112.0155,UT,003,5771960
Coalville,40.91773,-111.39936,UT,043,5773066
Duchesne,40.16329,-110.40293,UT,013,5774135
Farmington,40.9805,-111.88744,UT,011,5774662
Logan,41.73549,-111.83439,UT,005,5777544
Manila,40.98801,-109.72265,UT,009,5777855
Morgan,41.03606,-111.67688,UT,029,5778518
Ogden,41.223,-111.97383,UT,057,5779206
Provo,40.23384,-111.65853,UT,049,5780026
Randolph,41.66578,-111.18214,UT,033,5780154
Tooele,40.53078,-112.29828,UT,045,5783695
Vernal,40.45552,-109.52875,UT,047,5784154
Asotin,46.33933,-117.04821,WA,003,5785933
Bellingham,48.75955,-122.48822,WA,073,5786899
Cathlamet,46.20317,-123.38318,WA,069,5789448
Chehalis,46.66205,-122.96402,WA,041,5789817
Colfax,46.88017,-117.36435,WA,075,5790554
Colville,48.54657,-117.90554,WA,065,5790660
Coupeville,48.21982,-122.68628,WA,029,5791132
Davenport,47.65405,-118.14997,WA,043,5791805
Dayton,46.32375,-117.97244,WA,013,5791896
Ellensburg,46.99651,-120.54785,WA,037,5793639
Ephrata,47.31764,-119.55365,WA,025,5793832
Everett,47.97898,-122.20208,WA,061,5793933
Friday Harbor,48.53427,-123.01712,WA,055,5795104
Goldendale,45.82068,-120.82173,WA,039,5795741
Kelso,46.14678,-122.90844,WA,015,5799571
Montesano,46.98121,-123.60266,WA,027,5803818
Mount Vernon,48.42122,-122.33405,WA,057,5804127
Newport,48.17963,-117.04326,WA,051,5804694
Okanogan,48.36126,-119.58339,WA,047,5805550
Pasco,46.23958,-119.10057,WA,021,5806298
Pomeroy,46.47487,-117.60269,WA,023,5807169
Port Angeles,48.11815,-123.43074,WA,009,5807212
Port Orchard,47.54037,-122.63625,WA,035,5807236
Port Townsend,48.11704,-122.76045,WA,031,5807239
Prosser,46.2068,-119.76892,WA,005,5807487
Republic,48.64822,-118.73781,WA,019,5808201
Ritzville,47.12755,-118.37999,WA,001,5808453
Seattle,47.60621,-122.33207,WA,033,5809844
Shelton,47.21509,-123.10071,WA,045,5810176
South Bend,46.66315,-123.80461,WA,049,5811211
Spokane,47.65966,-117.42908,WA,063,5811696
Stevenson,45.69567,-121.88452,WA,059,5812177
Tacoma,47.25288,-122.44429,WA,053,5812944
Vancouver,45.63873,-122.66149,WA,011,5814616
Walla Walla,46.06458,-118.34302,WA,071,5814916
Waterville,47.64708,-120.07118,WA,017,5815184
Wenatchee,47.42346,-120.31035,WA,007,5815342
Yakima,46.60207,-120.5059,WA,077,5816605
Basin,44.37996,-108.03899,WY,003,5817923
Buffalo,44.34831,-106.69894,WY,019,5819881
Casper,42.86663,-106.31308,WY,025,5820705
Cody,44.52634,-109.05653,WY,029,5821593
Douglas,42.75969,-105.38221,WY,009,5823516
Evanston,41.26828,-110.96324,WY,041,5824805
Gillette,44.29109,-105.50222,WY,005,5826027
Green River,41.52858,-109.46625,WY,037,5826559
Jackson,43.47993,-110.76243,WY,039,5828648
Kemmerer,41.79245,-110.53767,WY,023,5829425
Lander,42.83301,-108.73067,WY,013,5830007
Laramie,41.31137,-105.5911,WY,001,5830062
Lusk,42.76247,-104.45217,WY,027,5831333
Newcastle,43.8547,-104.20494,WY,045,5833349
Pinedale,42.86661,-109.86099,WY,035,5835178
Rawlins,41.79107,-107.23866,WY,007,5836068
Sheridan,44.79719,-106.95618,WY,033,5838198
Sundance,44.40637,-104.37578,WY,011,5840284
Thermopolis,43.64607,-108.21204,WY,017,5840846
Torrington,42.06246,-104.18439,WY,015,5841207
Wheatland,42.05407,-104.95295,WY,031,5842753
Worland,44.0169,-107.95537,WY,043,5843495
Gold Beach,42.40733,-124.42177,OR,015,5843997
Lihue,21.98121,-159.3721,HI,007,5850248
Wailuku,20.89133,-156.50604,HI,009,5854496
Hilo,19.72991,-155.09073,HI,001,5855927
Fairbanks,64.83778,-147.71639,AK,090,5861897
Kodiak,57.78852,-152.40533,AK,150,5866583
Kotzebue,66.89846,-162.59809,AK,188,5866726
Palmer,61.59941,-149.11456,AK,170,5871146
Sand Point,55.33655,-160.4988,AK,013,5873349
Anchorage,61.21806,-149.90028,AK,020,5879400
Barrow,71.29058,-156.78872,AK,185,5880054
Washington Street Courthouse Annex,34.80264,-86.97298,AL,083,11497201
