name,latitude,longitude,state,admin2_code,geonameid
City of Waynesboro,38.06847,-78.88947,VA,820,4792534
Westmoreland County,38.11282,-76.79991,VA,193,4793032
City of Williamsburg,37.2707,-76.70746,VA,830,4793872
City of Winchester,39.18566,-78.16333,VA,840,4794134
Wise County,36.97522,-82.62124,VA,195,4794277
Wythe County,36.91713,-81.07859,VA,197,4794827
York County,37.22541,-76.52046,VA,199,4794943
Barbour County,39.13293,-80.00303,WV,001,4797875
Berkeley County,39.46407,-78.02754,WV,003,4798686
Boone County,38.023,-81.71121,WV,005,4799815
Braxton County,38.69987,-80.71929,WV,007,4800020
Cabell County,38.4203,-82.24172,WV,011,4800996
Calhoun County,38.8445,-81.11757,WV,013,4801086
Clay County,38.46253,-81.07509,WV,015,4802346
Doddridge County,39.26917,-80.70697,WV,017,4804155
Fayette County,38.02878,-81.08119,WV,019,4805678
Gilmer County,38.92406,-80.85708,WV,021,4806966
Grant County,39.10513,-79.19557,WV,023,4807365
Greenbrier County,37.94693,-80.45295,WV,025,4807600
Hampshire County,39.31707,-78.61417,WV,027,4807996
Hardy County,39.0075,-78.85792,WV,031,4808124
Harrison County,39.28353,-80.37987,WV,033,4808274
Jackson County,38.83447,-81.67479,WV,035,4810022
Jefferson County,39.30762,-77.86274,WV,037,4810162
Kanawha County,38.33657,-81.52812,WV,039,4810630
Lewis County,38.99587,-80.50216,WV,041,4811999
Lincoln County,38.17536,-82.07039,WV,043,4812303
Logan County,37.83153,-81.93534,WV,045,4812863
Marion County,39.51,-80.2434,WV,049,4813754
Marshall County,39.86061,-80.66339,WV,051,4813820
Mason County,38.76974,-82.02654,WV,053,4813934
McDowell County,37.3785,-81.65358,WV,047,4814188
Mercer County,37.40552,-81.11144,WV,055,4814465
Mineral County,39.41472,-78.94375,WV,057,4815060
Mingo County,37.7264,-82.13476,WV,059,4815072
Monongalia County,39.63028,-80.04654,WV,061,4815207
Monroe County,37.56037,-80.55055,WV,063,4815213
Morgan County,39.56043,-78.25773,WV,065,4815321
Nicholas County,38.2917,-80.79933,WV,067,4816620
Pendleton County,38.68073,-79.35089,WV,071,4817892
Pleasants County,39.37094,-81.16063,WV,073,4818649
Pocahontas County,38.3318,-80.00775,WV,075,4818700
Preston County,39.4693,-79.66816,WV,077,4819019
Putnam County,38.50862,-81.90899,WV,079,4819197
Raleigh County,37.77136,-81.24863,WV,081,4819310
Randolph County,38.77472,-79.8758,WV,083,4819366
Ritchie County,39.17827,-81.06295,WV,085,4820055
Roane County,38.71403,-81.34835,WV,087,4820200
Summers County,37.65587,-80.85857,WV,089,4823985
Taylor County,39.33599,-80.04618,WV,091,4824403
Tucker County,39.1136,-79.56497,WV,093,4825147
Tyler County,39.46528,-80.88483,WV,095,4825407
Upshur County,38.89783,-80.23342,WV,097,4825733
Wayne County,38.14595,-82.42695,WV,099,4826596
Webster County,38.49474,-80.42187,WV,101,4826636
Wetzel County,39.60526,-80.6391,WV,103,4826911
Wirt County,39.02242,-81.37862,WV,105,4827540
Wood County,39.21113,-81.51497,WV,107,4827706
Wyoming County,37.60961,-81.54918,WV,109,4827881
Bedford County,35.5138,-86.45889,TN,003,4829092
Autauga County,32.53492,-86.64276,AL,001,4830868
Baldwin County,30.66097,-87.74984,AL,003,4831207
Barbour County,31.8696,-85.3932,AL,005,4831351
Iowa County,41.68632,-92.06552,IA,095,4831820
Fairfield County,41.22496,-73.3712,CT,001,4834162
Hartford County,41.80642,-72.73284,CT,003,4835806
Litchfield County,41.79249,-73.24532,CT,005,4837802
Middlesex County,41.43538,-72.52312,CT,007,4838627
New Haven County,41.34882,-72.89986,CT,009,4839373
New London County,41.46678,-72.1065,CT,011,4839420
Tolland County,41.85501,-72.33649,CT,013,4844275
Windham County,41.83003,-71.98749,CT,015,4845904
Adair County,41.33075,-94.47094,IA,001,4846344
Adams County,41.02898,-94.69918,IA,003,4846362
Allamakee County,43.28428,-91.37809,IA,005,4846643
Appanoose County,40.74316,-92.86861,IA,007,4847063
Audubon County,41.68459,-94.90582,IA,009,4847428
Benton County,42.08019,-92.06569,IA,011,4848237
Black Hawk County,42.4701,-92.30882,IA,013,4848699
Boone County,42.03655,-93.93167,IA,015,4849058
Bremer County,42.77459,-92.31805,IA,017,4849288
Buchanan County,42.47078,-91.83784,IA,019,4849598
Buena Vista County,42.73549,-95.15115,IA,021,4849689
Butler County,42.73157,-92.79019,IA,023,4849935
Calhoun County,42.38518,-94.64041,IA,025,4850031
Carroll County,42.03624,-94.86056,IA,027,4850488
Cass County,41.33149,-94.92783,IA,029,4850583
Cedar County,41.77232,-91.13241,IA,031,4850676
Cerro Gordo County,43.08156,-93.26082,IA,033,4851093
Cherokee County,42.73562,-95.62381,IA,035,4851249
Chickasaw County,43.06004,-92.31766,IA,037,4851303
Clarke County,41.02903,-93.78516,IA,039,4851832
Clay County,43.08258,-95.15092,IA,041,4851866
Clayton County,42.84475,-91.34143,IA,043,4851902
Clinton County,41.89804,-90.53197,IA,045,4852032
Crawford County,42.03721,-95.38197,IA,047,4853012
Dallas County,41.68489,-94.03974,IA,049,4853335
Davis County,40.74769,-92.40972,IA,051,4853465
Decatur County,40.73768,-93.78628,IA,053,4853590
Delaware County,42.47121,-91.36735,IA,055,4853709
Des Moines County,40.92318,-91.18147,IA,057,4853838
Dickinson County,43.37798,-95.15083,IA,059,4853961
Dubuque County,42.46883,-90.88246,IA,061,4854534
Emmet County,43.37802,-94.67848,IA,063,4855587
Fayette County,42.86259,-91.84432,IA,065,4856473
Floyd County,43.05992,-92.789,IA,067,4857314
Franklin County,42.73255,-93.26247,IA,069,4857648
Fremont County,40.74559,-95.60468,IA,071,4857806
Greene County,42.03624,-94.39684,IA,073,4859214
Grundy County,42.40187,-92.79142,IA,075,4859441
Guthrie County,41.68375,-94.50105,IA,077,4859502
Hamilton County,42.38377,-93.70681,IA,079,4859624
Hancock County,43.08189,-93.73427,IA,081,4859678
Hardin County,42.38388,-93.2404,IA,083,4859771
Harrison County,41.68285,-95.81692,IA,085,4859901
Henry County,40.98794,-91.54452,IA,087,4860353
Howard County,43.35677,-92.3172,IA,089,4861232
Humboldt County,42.77647,-94.20719,IA,091,4861343
Ida County,42.38687,-95.5135,IA,093,4861459
Jackson County,42.17174,-90.57423,IA,097,4862320
Jasper County,41.68604,-93.05376,IA,099,4862456
Jefferson County,41.03176,-91.94888,IA,101,4862494
Johnson County,41.67155,-91.58808,IA,103,4862732
Jones County,42.12124,-91.13144,IA,105,4862800
Keokuk County,41.33646,-92.17864,IA,107,4863357
Kossuth County,43.20413,-94.20672,IA,109,4863753
Lee County,40.64198,-91.47926,IA,111,4864395
Linn County,42.07895,-91.59896,IA,113,4864924
Louisa County,41.21851,-91.25962,IA,115,4865506
Lucas County,41.02937,-93.32772,IA,117,4865617
Lyon County,43.3805,-96.21029,IA,119,4865744
Madison County,41.33071,-94.01556,IA,121,4865839
Mahaska County,41.3352,-92.64091,IA,123,4865894
Marion County,41.33445,-93.09944,IA,125,4866274
Marshall County,42.03585,-92.99877,IA,127,4866360
Mills County,41.03345,-95.62133,IA,129,4867477
Mitchell County,43.35641,-92.78903,IA,131,4867612
Monona County,42.05167,-95.95992,IA,133,4867704
Monroe County,41.02978,-92.86899,IA,135,4867729
Montgomery County,41.03014,-95.15638,IA,137,4867788
Muscatine County,41.48392,-91.11276,IA,139,4868410
O'Brien County,43.08375,-95.62488,IA,141,4869475
Osceola County,43.37857,-95.62369,IA,143,4870217
Page County,40.73914,-95.15017,IA,145,4870567
Palo Alto County,43.08206,-94.67814,IA,147,4870630
Plymouth County,42.73783,-96.21404,IA,149,4871708
Pocahontas County,42.73414,-94.67875,IA,151,4871736
Polk County,41.6855,-93.57353,IA,153,4871782
Pottawattamie County,41.33661,-95.54239,IA,155,4871894
Poweshiek County,41.68644,-92.53147,IA,157,4871919
Ringgold County,40.7352,-94.24397,IA,159,4873016
Sac County,42.38626,-95.10539,IA,161,4873899
Scott County,41.6371,-90.62324,IA,163,4875785
Shelby County,41.68509,-95.31021,IA,165,4876117
Sioux County,43.08262,-96.17788,IA,167,4876545
Story County,42.03624,-93.46504,IA,169,4877685
Tama County,42.07981,-92.53254,IA,171,4878233
Taylor County,40.73743,-94.69641,IA,173,4878273
Union County,41.02773,-94.24238,IA,175,4879340
Van Buren County,40.75323,-91.94999,IA,177,4879999
Wapello County,41.03058,-92.40945,IA,179,4880625
Warren County,41.33437,-93.56136,IA,181,4880695
Washington County,41.33559,-91.71787,IA,183,4880748
Wayne County,40.73947,-93.32736,IA,185,4881059
Webster County,42.42797,-94.18179,IA,187,4881109
Winnebago County,43.37757,-93.7342,IA,189,4882231
Winneshiek County,43.29067,-91.84371,IA,191,4882242
Woodbury County,42.38972,-96.04477,IA,193,4882396
Wright County,42.73312,-93.73515,IA,197,4882529
Worth County,43.3774,-93.26085,IA,195,4882561
Boone County,42.32308,-88.82336,IL,007,4885392
Bureau County,41.40415,-89.52868,IL,011,4885994
Carroll County,42.06861,-89.93433,IL,015,4886694
Champaign County,40.14008,-88.19919,IL,019,4887163
Cook County,41.8954,-87.64616,IL,031,4888671
De Witt County,40.17463,-88.90409,IL,039,4889548
DeKalb County,41.89353,-88.77031,IL,037,4889554
DuPage County,41.85195,-88.08567,IL,043,4890213
Ford County,40.59718,-88.22326,IL,053,4892729
Fulton County,40.47277,-90.20747,IL,057,4893313
Grundy County,41.28509,-88.4185,IL,063,4894828
Hancock County,40.40378,-91.1647,IL,067,4895035
Henderson County,40.81812,-90.92511,IL,071,4895552
Henry County,41.35313,-90.13142,IL,073,4895598
Iroquois County,40.74723,-87.8243,IL,075,4897521
Jo Daviess County,42.36571,-90.21241,IL,085,4897897
Kane County,41.93894,-88.42866,IL,089,4898166
Kankakee County,41.1377,-87.8618,IL,091,4898188
Kendall County,41.59056,-88.42885,IL,093,4898342
Knox County,40.93182,-90.21326,IL,095,4898722
LaSalle County,41.34399,-88.88595,IL,099,4898878
Lake County,42.34941,-87.86179,IL,097,4898998
Lee County,41.74619,-89.30039,IL,103,4899519
Livingston County,40.89156,-88.55772,IL,105,4900233
Logan County,40.12456,-89.36755,IL,107,4900338
Marshall County,41.03317,-89.34478,IL,123,4901299
Mason County,40.23965,-89.91678,IL,125,4901395
McDonough County,40.45621,-90.67791,IL,109,4901622
McHenry County,42.32439,-88.45245,IL,111,4901666
McLean County,40.49089,-88.84732,IL,113,4901730
Menard County,40.0274,-89.80217,IL,129,4901936
Mercer County,41.20534,-90.74141,IL,131,4901976
Ogle County,42.04264,-89.32065,IL,141,4904601
Peoria County,40.78808,-89.75999,IL,143,4905697
Piatt County,40.01037,-88.59109,IL,147,4905877
Putnam County,41.20447,-89.28583,IL,155,4906962
Rock Island County,41.46733,-90.56743,IL,161,4907910
Schuyler County,40.15803,-90.61507,IL,169,4910877
Stark County,41.09336,-89.79749,IL,175,4912398
Stephenson County,42.35175,-89.66235,IL,177,4912492
Tazewell County,40.50752,-89.51342,IL,179,4913271
Vermilion County,40.18342,-87.73283,IL,183,4914710
Warren County,40.84883,-90.61503,IL,187,4915502
Whiteside County,41.75626,-89.91409,IL,195,4916434
Will County,41.44503,-87.97866,IL,197,4916565
Winnebago County,42.33626,-89.16085,IL,201,4916845
Woodford County,40.78823,-89.21114,IL,203,4917010
Adams County,40.74566,-84.93665,IN,001,4917487
Allen County,41.09087,-85.06656,IN,003,4917555
Benton County,40.60626,-87.31091,IN,007,4917993
Blackford County,40.4736,-85.32482,IN,009,4918181
Boone County,40.0508,-86.4687,IN,011,4918273
Carroll County,40.58286,-86.56348,IN,015,4918765
Cass County,40.76149,-86.34595,IN,017,4918771
Clinton County,40.30169,-86.47516,IN,023,4919127
DeKalb County,41.39758,-84.99909,IN,033,4919554
Delaware County,40.22753,-85.3969,IN,035,4919615
Elkhart County,41.59738,-85.85876,IN,039,4919988
Fountain County,40.12087,-87.24199,IN,045,4920444
Fulton County,41.04696,-86.26358,IN,049,4920550
Grant County,40.51584,-85.65473,IN,053,4920875
Hamilton County,40.07249,-86.05201,IN,057,4921085
Howard County,40.48359,-86.11693,IN,067,4921670
Huntington County,40.82924,-85.48817,IN,069,4921729
Jasper County,41.023,-87.11612,IN,073,4922007
Jay County,40.43792,-85.00564,IN,075,4922013
Kosciusko County,41.2441,-85.86072,IN,085,4922408
LaGrange County,41.64261,-85.4265,IN,087,4922458
LaPorte County,41.54902,-86.74237,IN,091,4922460
Lake County,41.47221,-87.37637,IN,089,4922493
Madison County,40.16166,-85.71935,IN,095,4923124
Marshall County,41.32485,-86.26176,IN,099,4923252
Miami County,40.7695,-86.04502,IN,103,4923517
Montgomery County,40.04038,-86.8933,IN,107,4923741
Newton County,40.95585,-87.39754,IN,111,4924165
Noble County,41.3986,-85.41747,IN,113,4924192
Porter County,41.50884,-87.07332,IN,127,4925020
Pulaski County,41.04183,-86.69878,IN,131,4925155
Randolph County,40.15764,-85.01131,IN,135,4925224
Saint Joseph County,41.61672,-86.28986,IN,141,4925848
Starke County,41.28093,-86.64765,IN,149,4926760
Steuben County,41.64387,-85.00077,IN,151,4926796
Tippecanoe County,40.38862,-86.8941,IN,157,4927230
Tipton County,40.31135,-86.05186,IN,159,4927243
Wabash County,40.84569,-85.79401,IN,169,4927751
Warren County,40.3469,-87.35331,IN,171,4927846
Wells County,40.72919,-85.22122,IN,179,4928008
White County,40.74977,-86.86547,IN,181,4928184
Whitley County,41.13938,-85.50512,IN,183,4928215
Barnstable County,41.68419,-70.27405,MA,001,4929772
Berkshire County,42.37067,-73.2064,MA,003,4930396
Bristol County,41.75709,-71.08852,MA,005,4931378
Dukes County,41.38877,-70.69877,MA,007,4935156
Essex County,42.63887,-70.86792,MA,009,4935951
Franklin County,42.58312,-72.59187,MA,011,4937280
Hampden County,42.13511,-72.63162,MA,013,4938741
Hampshire County,42.34014,-72.66377,MA,015,4938757
Middlesex County,42.48555,-71.39184,MA,017,4943909
Nantucket County,41.26955,-70.02171,MA,019,4944911
Norfolk County,42.17097,-71.18381,MA,021,4945455
Plymouth County,41.98743,-70.73707,MA,023,4947607
Suffolk County,42.3555,-71.06575,MA,025,4952349
Worcester County,42.3514,-71.90774,MA,027,4956199
Androscoggin County,44.16585,-70.20645,ME,001,4956755
Aroostook County,46.65881,-68.59889,ME,003,4956873
Cumberland County,43.80608,-70.3302,ME,005,4961900
Franklin County,44.97417,-70.4441,ME,007,4964821
Hancock County,44.56289,-68.36821,ME,009,4966407
Kennebec County,44.40916,-69.76726,ME,011,4968714
Knox County,44.07575,-69.12598,ME,013,4968996
Lincoln County,43.99779,-69.52576,ME,015,4969555
Oxford County,44.49977,-70.75657,ME,017,4974522
Penobscot County,45.40051,-68.64943,ME,019,4974977
Piscataquis County,45.83736,-69.28452,ME,021,4975418
Sagadahoc County,43.91173,-69.83931,ME,023,4977278
Somerset County,45.51385,-69.95882,ME,025,4978972
Waldo County,44.48525,-69.12188,ME,027,4982040
Washington County,44.96946,-67.60906,ME,029,4982182
York County,43.42923,-70.67015,ME,031,4983621
Alcona County,44.71161,-83.34366,MI,001,4983917
Alger County,46.4511,-86.54755,MI,003,4983956
Allegan County,42.51766,-85.91034,MI,005,4983990
Alpena County,45.0635,-83.46039,MI,007,4984076
Antrim County,45.00737,-85.17579,MI,009,4984284
Arenac County,44.04289,-83.74725,MI,011,4984356
Baraga County,46.69976,-88.35215,MI,013,4984903
Barry County,42.59503,-85.30897,MI,015,4985016
Bay County,43.72137,-83.94184,MI,017,4985190
Benzie County,44.61687,-86.13899,MI,019,4985733
Berrien County,41.91863,-86.42807,MI,021,4985760
Branch County,41.91611,-85.05903,MI,023,4986828
Calhoun County,42.24653,-85.00559,MI,025,4987673
Cass County,41.9154,-85.99346,MI,027,4988216
Charlevoix County,45.26715,-85.24017,MI,029,4988577
Cheboygan County,45.47294,-84.49206,MI,031,4988619
Chippewa County,46.32818,-84.52936,MI,033,4988755
Clare County,43.98787,-84.84784,MI,035,4988934
Clinton County,42.94365,-84.60152,MI,037,4989135
Crawford County,44.68361,-84.6103,MI,039,4989916
Delta County,45.79162,-86.8706,MI,041,4990662
Dickinson County,46.00935,-87.87021,MI,043,4990845
Eaton County,42.59607,-84.83831,MI,045,4991746
Emmet County,45.58754,-84.98147,MI,047,4992137
Genesee County,43.02172,-83.70671,MI,049,4993785
Gladwin County,43.99067,-84.38825,MI,051,4993986
Gogebic County,46.49552,-89.79555,MI,053,4994090
Grand Traverse County,44.71624,-85.5522,MI,055,4994374
Gratiot County,43.29273,-84.60491,MI,057,4994537
Hillsdale County,41.88777,-84.59293,MI,059,4996110
Houghton County,46.99155,-88.65206,MI,061,4996573
Huron County,43.91007,-82.85551,MI,063,4996859
Ingham County,42.5971,-84.37354,MI,065,4997130
Ionia County,42.94509,-85.0746,MI,067,4997193
Iosco County,44.30125,-83.51395,MI,069,4997201
Iron County,46.20869,-88.53053,MI,071,4997220
Isabella County,43.6406,-84.8468,MI,073,4997272
Jackson County,42.24849,-84.42344,MI,075,4997389
Kalamazoo County,42.24545,-85.53118,MI,077,4997791
Kalkaska County,44.68466,-85.09023,MI,079,4997807
Kent County,43.03216,-85.5493,MI,081,4998005
Keweenaw County,47.28296,-88.21198,MI,083,4998067
Lake County,43.99001,-85.8017,MI,085,4998535
Lapeer County,43.09015,-83.22178,MI,087,4998845
Leelanau County,45.15177,-86.0385,MI,089,4999022
Lenawee County,41.89508,-84.06636,MI,091,4999081
Livingston County,42.60292,-83.91153,MI,093,4999829
Luce County,46.36778,-85.50934,MI,095,5000297
Mackinac County,45.87184,-84.76227,MI,097,5000447
Macomb County,42.67279,-82.91016,MI,099,5000477
Manistee County,44.23831,-86.28799,MI,101,5000612
Marquette County,46.66295,-87.5735,MI,103,5000950
Mason County,43.95625,-86.42258,MI,105,5001099
Mecosta County,43.6408,-85.32462,MI,107,5001594
Menominee County,45.52514,-87.50969,MI,109,5001670
Midland County,43.64686,-84.38811,MI,111,5001932
Missaukee County,44.3373,-85.09467,MI,113,5002231
Monroe County,41.9214,-83.49426,MI,115,5002348
Montcalm County,43.31096,-85.15252,MI,117,5002390
Montmorency County,45.02755,-84.12721,MI,119,5002394
Muskegon County,43.21919,-86.21246,MI,121,5003136
Newaygo County,43.55417,-85.80091,MI,123,5003426
Oakland County,42.66041,-83.3858,MI,125,5004223
Oceana County,43.68178,-86.31683,MI,127,5004294
Ogemaw County,44.33494,-84.12641,MI,129,5004326
Ontonagon County,46.77749,-89.30511,MI,131,5004521
Osceola County,43.98987,-85.32528,MI,133,5004611
Oscoda County,44.68175,-84.12974,MI,135,5004616
Otsego County,45.02144,-84.59898,MI,137,5004659
Ottawa County,43.00264,-86.1795,MI,139,5004681
Presque Isle County,45.39845,-83.84354,MI,141,5006470
Roscommon County,44.33561,-84.6116,MI,143,5007587
Saginaw County,43.33503,-84.05319,MI,145,5007996
Saint Clair County,42.93112,-82.66437,MI,147,5008112
Saint Joseph County,41.91441,-85.52774,MI,149,5008347
Sanilac County,43.44331,-82.64575,MI,151,5008950
Schoolcraft County,46.04249,-86.1773,MI,153,5009187
Shiawassee County,42.95373,-84.14673,MI,155,5009706
Tuscola County,43.49134,-83.43987,MI,157,5012748
Van Buren County,42.28511,-86.30642,MI,159,5013104
Washtenaw County,42.25323,-83.83877,MI,161,5014120
Wayne County,42.28478,-83.26113,MI,163,5014227
Wexford County,44.33835,-85.57842,MI,165,5014729
Aitkin County,46.60826,-93.41543,MN,001,5015979
Anoka County,45.27324,-93.24645,MN,003,5016452
Becker County,46.93465,-95.67392,MN,005,5017670
Beltrami County,47.97378,-94.93765,MN,007,5017805
Benton County,45.69913,-93.99884,MN,009,5017916
Big Stone County,45.4261,-96.41092,MN,011,5018364
Blue Earth County,44.03459,-94.06703,MN,013,5018756
Brown County,44.24217,-94.72748,MN,015,5019385
Carlton County,46.5924,-92.67705,MN,017,5020429
Carver County,44.82076,-93.80258,MN,019,5020499
Cass County,46.94959,-94.32535,MN,021,5020546
Chippewa County,45.02234,-95.56669,MN,023,5021038
Chisago County,45.50247,-92.90834,MN,025,5021070
Clay County,46.89234,-96.49065,MN,027,5021444
Clearwater County,47.57766,-95.37903,MN,029,5021535
Cook County,47.81684,-90.54108,MN,031,5021977
Cottonwood County,44.00711,-95.18115,MN,033,5022154
Crow Wing County,46.48237,-94.07087,MN,035,5023545
Dakota County,44.67189,-93.06544,MN,037,5023752
Dodge County,44.02259,-92.86205,MN,039,5024432
Douglas County,45.93372,-95.45352,MN,041,5024544
Faribault County,43.67393,-93.948,MN,043,5026292
Fillmore County,43.674,-92.09017,MN,045,5026478
Freeborn County,43.67384,-93.34882,MN,047,5027399
Goodhue County,44.40985,-92.72259,MN,049,5028232
Grant County,45.93405,-96.01218,MN,051,5028615
Hennepin County,45.00458,-93.47688,MN,053,5029877
Houston County,43.67144,-91.49283,MN,055,5030806
Hubbard County,47.10865,-94.91664,MN,057,5030862
Isanti County,45.56149,-93.29518,MN,059,5031493
Itasca County,47.50953,-93.632,MN,061,5031616
Jackson County,43.67417,-95.15411,MN,063,5031682
Kanabec County,45.94522,-93.29343,MN,065,5032855
Kandiyohi County,45.15238,-95.00474,MN,067,5032867
Kittson County,48.77663,-96.78285,MN,069,5033353
Koochiching County,48.24527,-93.78337,MN,071,5033463
Lac qui Parle County,44.99549,-96.17348,MN,073,5033637
Lake County,47.52317,-91.40885,MN,075,5033738
Lake of the Woods County,48.77051,-94.90503,MN,077,5033955
Le Sueur County,44.37143,-93.73008,MN,079,5034327
Lincoln County,44.4126,-96.26709,MN,081,5034652
Lyon County,44.41349,-95.83897,MN,083,5036131
Mahnomen County,47.32524,-95.80905,MN,087,5036279
Marshall County,48.35813,-96.36847,MN,089,5036734
Martin County,43.67436,-94.55107,MN,091,5036797
McLeod County,44.82354,-94.27242,MN,085,5037083
Meeker County,45.12312,-94.52731,MN,093,5037200
Mille Lacs County,45.93805,-93.63009,MN,095,5037515
Morrison County,46.01262,-94.26842,MN,097,5038318
Mower County,43.67147,-92.75251,MN,099,5038458
Murray County,44.02212,-95.76328,MN,101,5038801
Nicollet County,44.34989,-94.2473,MN,103,5039249
Nobles County,43.67424,-95.75339,MN,105,5039323
Norman County,47.32648,-96.45528,MN,107,5039381
Olmsted County,44.00375,-92.40177,MN,109,5040211
Otter Tail County,46.4088,-95.708,MN,111,5040515
Pennington County,48.06623,-96.03667,MN,113,5041121
Pine County,46.12077,-92.74127,MN,115,5041542
Pipestone County,44.023,-96.25864,MN,117,5041756
Polk County,47.77385,-96.40181,MN,119,5041970
Pope County,45.58602,-95.44448,MN,121,5042066
Ramsey County,45.01706,-93.09961,MN,123,5042563
Red Lake County,47.87169,-96.0953,MN,125,5042730
Redwood County,44.40366,-95.25383,MN,127,5042847
Renville County,44.72681,-94.94714,MN,129,5042928
Rice County,44.35426,-93.29668,MN,131,5043007
Rock County,43.67463,-96.25321,MN,133,5043502
Roseau County,48.77514,-95.81082,MN,135,5043753
Saint Louis County,47.58986,-92.46147,MN,137,5045020
Scott County,44.64846,-93.53593,MN,139,5046749
Sherburne County,45.44395,-93.77459,MN,141,5047121
Sibley County,44.57948,-94.23216,MN,143,5047260
Stearns County,45.55215,-94.61302,MN,145,5048685
Steele County,44.02234,-93.22604,MN,147,5048696
Stevens County,45.58613,-96.0003,MN,149,5048759
Swift County,45.28271,-95.68143,MN,151,5049534
Todd County,46.07062,-94.8976,MN,153,5050162
Traverse County,45.77218,-96.47164,MN,155,5050331
Wabasha County,44.28428,-92.23027,MN,157,5051601
Wadena County,46.58576,-94.96941,MN,159,5051662
Waseca County,44.02212,-93.58728,MN,161,5051907
Washington County,45.03873,-92.88396,MN,163,5051936
Watonwan County,43.97843,-94.61406,MN,165,5052059
Wilkin County,46.35708,-96.46835,MN,167,5052862
Winona County,43.98685,-91.77913,MN,169,5053164
Wright County,45.17393,-93.96305,MN,171,5053485
Yellow Medicine County,44.71625,-95.86836,MN,173,5053562
Adair County,40.19056,-92.60072,MO,001,5053853
Atchison County,40.43085,-95.42809,MO,005,5053940
Clark County,40.41036,-91.7384,MO,045,5054481
Gentry County,40.21211,-94.40992,MO,075,5055119
Grundy County,40.11393,-93.56534,MO,079,5055285
Harrison County,40.35467,-93.99206,MO,081,5055359
Holt County,40.09443,-95.21551,MO,087,5055521
Knox County,40.12825,-92.14807,MO,103,5055806
Lewis County,40.0969,-91.72214,MO,111,5055902
Mercer County,40.42233,-93.56856,MO,129,5056253
Nodaway County,40.36077,-94.88343,MO,147,5056549
Putnam County,40.47891,-93.01613,MO,171,5056963
Schuyler County,40.47027,-92.52094,MO,197,5057186
Scotland County,40.4526,-92.14705,MO,199,5057190
Sullivan County,40.21064,-93.11152,MO,211,5057455
Worth County,40.47914,-94.4221,MO,227,5057952
Barnes County,46.93611,-98.07158,ND,003,5058187
Benson County,48.06939,-99.36603,ND,005,5058251
Cass County,46.93297,-97.24804,ND,017,5058559
Cavalier County,48.7723,-98.46486,ND,019,5058571
Dickey County,46.11012,-98.50467,ND,021,5058882
Eddy County,47.71759,-98.90158,ND,027,5058990
Foster County,47.45708,-98.88302,ND,031,5059254
Grand Forks County,47.92192,-97.45693,ND,035,5059430
Griggs County,47.45729,-98.23704,ND,039,5059489
Kidder County,46.98014,-99.78009,ND,043,5059961
LaMoure County,46.45691,-98.53546,ND,045,5060009
Logan County,46.45736,-99.47747,ND,047,5060192
McIntosh County,46.11179,-99.4412,ND,051,5060360
Nelson County,47.92169,-98.19204,ND,063,5060593
Pembina County,48.76752,-97.55183,ND,067,5060890
Ramsey County,48.26893,-98.72014,ND,071,5061063
Ransom County,46.45616,-97.65745,ND,073,5061068
Richland County,46.26466,-96.94828,ND,077,5061114
Rolette County,48.77245,-99.84099,ND,079,5061157
Sargent County,46.10794,-97.63072,ND,081,5061439
Steele County,47.45615,-97.72467,ND,091,5062037
Stutsman County,46.97925,-98.95883,ND,093,5062096
Towner County,48.68554,-99.2458,ND,095,5062209
Traill County,47.45418,-97.16158,ND,097,5062211
Walsh County,48.36946,-97.72137,ND,099,5062384
Wells County,47.58753,-99.66095,ND,103,5062441
Adams County,40.52447,-98.50121,NE,001,5062699
Antelope County,42.1769,-98.06669,NE,003,5063023
Blaine County,41.91276,-99.9769,NE,009,5064222
Boone County,41.70678,-98.06726,NE,011,5064432
Boyd County,42.89968,-98.76646,NE,015,5064500
Brown County,42.43002,-99.92951,NE,017,5064663
Buffalo County,40.85515,-99.07497,NE,019,5064837
Burt County,41.85156,-96.3286,NE,021,5064925
Butler County,41.22608,-97.13177,NE,023,5064961
Cass County,40.90972,-96.14087,NE,025,5065267
Cedar County,42.59926,-97.2524,NE,027,5065306
Clay County,40.52443,-98.05128,NE,035,5065828
Colfax County,41.57402,-97.08646,NE,037,5065953
Cuming County,41.9164,-96.7874,NE,039,5066574
Custer County,41.39426,-99.72614,NE,041,5066605
Dakota County,42.39111,-96.56451,NE,043,5066642
Dawson County,40.86994,-99.81957,NE,047,5066750
Dixon County,42.49319,-96.86775,NE,051,5067019
Dodge County,41.57789,-96.65398,NE,053,5067039
Douglas County,41.29535,-96.15448,NE,055,5067114
Fillmore County,40.52467,-97.5965,NE,059,5068222
Franklin County,40.17634,-98.9528,NE,061,5068649
Furnas County,40.17647,-99.91227,NE,065,5068841
Gage County,40.26193,-96.68944,NE,067,5068853
Garfield County,41.91436,-98.99139,NE,071,5068888
Gosper County,40.51482,-99.8307,NE,073,5069211
Greeley County,41.56744,-98.52124,NE,077,5069397
Hall County,40.87257,-98.50217,NE,079,5069587
Hamilton County,40.87356,-98.02323,NE,081,5069604
Harlan County,40.1765,-99.40464,NE,083,5069693
Holt County,42.45571,-98.78384,NE,089,5070270
Howard County,41.22004,-98.51709,NE,093,5070443
Jefferson County,40.17576,-97.14272,NE,095,5070975
